"Name","SRX697827_SRR1571697_TPM","SRX697828_SRR1571698_TPM","SRX697829_SRR1571699_TPM","SRX697830_SRR1571700_TPM","SRX697831_SRR1571701_TPM","SRX697832_SRR1571702_TPM","SRX697833_SRR1571703_TPM","pir","subfam"
"NODE_8489_length_298_cov_4.05761",2.745991,1.049155,1.134227,0,0,0,0.911052,FALSE,"noCluster"
"NODE_8490_length_298_cov_71.6502",16.90493,6.931894,7.18109,5.10886,5.538681,13.248678,37.592558,FALSE,"noCluster"
"NODE_8491_length_298_cov_98.4815",4.118986,0,2.835567,6.327319,62.036825,53.241214,16.41716,FALSE,"noCluster"
"NODE_8492_length_298_cov_85.1235",15.936246,2.622887,3.651485,3.105783,5.454339,24.360302,46.045375,FALSE,"noCluster"
"NODE_8493_length_298_cov_69.3539",25.769337,20.716184,17.903869,11.086836,5.458024,6.232552,8.199464,FALSE,"noCluster"
"NODE_8494_length_297_cov_3.77686",1.382295,0.528193,2.283981,0,0.553172,0.570506,0.917183,FALSE,"noCluster"
"NODE_8495_length_297_cov_2.82231",1.382295,1.056385,0.570995,0.625316,0,0.570506,0.458592,FALSE,"noCluster"
"NODE_8496_length_297_cov_1.88843",0.691147,0.528193,0,0,0.553172,0.570506,0,FALSE,"noCluster"
"NODE_8497_length_297_cov_1.99174",0.691147,0.528193,1.14199,0,0,0.570506,0,FALSE,"noCluster"
"NODE_8498_length_297_cov_1.49174",0,0.528193,0.570995,0,0,0.570506,0.917183,FALSE,"noCluster"
"NODE_8499_length_297_cov_4.44215",2.073442,0,0,0,0.553172,1.141011,1.834367,FALSE,"noCluster"
"NODE_8500_length_297_cov_0.942149",0,0,0.570995,0,0.553172,0,0.458592,FALSE,"noCluster"
"NODE_8501_length_297_cov_84.7397",10.256585,2.94892,3.097068,4.794949,11.686362,25.82128,40.255287,FALSE,"noCluster"
"NODE_8502_length_297_cov_1.90083",1.382295,0,0.570995,0.625316,0.553172,0,0,FALSE,"noCluster"
"NODE_8503_length_297_cov_3.11983",0,0.528193,0,0.625316,1.659516,1.711517,0.917183,FALSE,"noCluster"
"NODE_8504_length_297_cov_3.21488",0.691147,1.638107,0.570995,0,0.553172,0,0,FALSE,"noCluster"
"NODE_8505_length_297_cov_1.71074",2.764589,0,0,0,0,0,0.458592,FALSE,"noCluster"
"NODE_8506_length_297_cov_1",2.073442,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8507_length_297_cov_1.59917",0.691147,0,0,0,0,0.570506,0.917183,FALSE,"noCluster"
"NODE_8508_length_297_cov_2.47107",0,0,0,0,0,1.141011,2.048651,FALSE,"noCluster"
"NODE_8509_length_297_cov_1.6405",2.073442,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8510_length_297_cov_1",0,0,0.570995,0,0,0,0,FALSE,"noCluster"
"NODE_8511_length_297_cov_1.14876",1.382295,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8512_length_297_cov_2.78099",2.073442,0.528193,1.14199,0.625316,0,0,0.917183,FALSE,"noCluster"
"NODE_8513_length_297_cov_1.65289",0,0.528193,0,0.625316,0.553172,0,0.458592,FALSE,"noCluster"
"NODE_8514_length_297_cov_3.36777",1.382295,0,0.570995,0,0,0.570506,1.375775,FALSE,"noCluster"
"NODE_8515_length_297_cov_1.17769",2.073442,0,0,0,0.553172,0,0,FALSE,"noCluster"
"NODE_8516_length_297_cov_4.90909",0.691147,2.637996,0.570999,1.250632,0,0,0,FALSE,"noCluster"
"NODE_8517_length_297_cov_51.3802",26.263599,8.979276,4.567961,3.126581,7.191234,4.564046,13.757752,FALSE,"noCluster"
"NODE_8518_length_297_cov_6.22727",0,0,0,0,0,0,0.917183,FALSE,"noCluster"
"NODE_8519_length_296_cov_1.71784",0,0,0.574931,0.629522,0.556932,0,0.923403,FALSE,"noCluster"
"NODE_8520_length_296_cov_2.63485",0,0,0.574931,0,2.151972,1.723181,0,FALSE,"noCluster"
"NODE_8521_length_296_cov_1.10788",0.695863,0.531861,0.574931,0,0,0,0,FALSE,"noCluster"
"NODE_8522_length_296_cov_1.14523",0,0,0.574931,0.629522,0,0,0.923403,FALSE,"noCluster"
"NODE_8523_length_296_cov_0.954357",0.695863,0.531861,0.574931,0,0,0,0,FALSE,"noCluster"
"NODE_8524_length_296_cov_2.0332",0,1.063722,0.574931,0.629522,1.113863,0,0,FALSE,"noCluster"
"NODE_8525_length_296_cov_1.12448",0.695863,0,0.574931,0,0,0.574394,0,FALSE,"noCluster"
"NODE_8526_length_296_cov_3.62241",0.695863,2.127444,0,0.629522,1.113863,0.574394,0,FALSE,"noCluster"
"NODE_8527_length_296_cov_1.97095",1.572254,0,0,0,0,0.574394,0.461701,FALSE,"noCluster"
"NODE_8528_length_296_cov_2.60581",0,0,1.724792,0,0,0.574394,0.461701,FALSE,"noCluster"
"NODE_8529_length_296_cov_4.43154",2.783451,1.595583,0,0.629522,0.556932,0.574394,0.461701,FALSE,"noCluster"
"NODE_8530_length_296_cov_5.77178",0.695863,1.063722,0.684807,0,1.303709,1.723181,2.679472,FALSE,"noCluster"
"NODE_8531_length_296_cov_3.50207",2.087588,1.595583,0,1.259044,0.556932,0,0.923403,FALSE,"noCluster"
"NODE_8532_length_296_cov_4.55187",0.695863,0.531861,0.574931,1.259044,0,1.148787,1.385104,FALSE,"noCluster"
"NODE_8533_length_296_cov_7.82988",1.391725,2.659305,0.574931,0,1.113863,0,2.770209,FALSE,"noCluster"
"NODE_8534_length_296_cov_2.29876",1.391725,0,0,0,0,0.574394,0.923403,FALSE,"noCluster"
"NODE_8535_length_296_cov_1.97095",0,0,0,0,1.113863,0,1.385104,FALSE,"noCluster"
"NODE_8536_length_296_cov_2.31535",0,0,0,0,2.227726,1.148787,0.461701,FALSE,"noCluster"
"NODE_8537_length_296_cov_25.4938",10.117893,15.707687,4.758978,0.975191,0,1.723181,2.516797,FALSE,"noCluster"
"NODE_8538_length_296_cov_11.0498",4.871038,0.531861,0.574931,1.259044,0.556932,1.148787,1.385104,FALSE,"noCluster"
"NODE_8539_length_296_cov_1.06224",0.695863,0,0,0,0,0,0.923403,FALSE,"noCluster"
"NODE_8540_length_296_cov_1.13693",0,0.579788,0,0,0,0,1.506913,FALSE,"noCluster"
"NODE_8541_length_296_cov_171.519",37.957123,36.435836,28.940774,39.478493,46.815532,30.060764,15.838647,FALSE,"noCluster"
"NODE_8542_length_296_cov_1.63071",2.783451,0.531861,0,0,0,0,0,FALSE,"noCluster"
"NODE_8543_length_296_cov_8.53112",2.087588,1.063722,3.549696,0.629522,0,3.326674,1.129915,FALSE,"noCluster"
"NODE_8544_length_296_cov_1.07469",0,0.531861,0,0.629522,0,0,0.461823,FALSE,"noCluster"
"NODE_8545_length_296_cov_1.80498",0.695863,0.531861,0,0,1.113863,0,0,FALSE,"noCluster"
"NODE_8546_length_296_cov_3.08299",0.695863,0,0,0.629522,0,1.148787,0.923403,FALSE,"noCluster"
"NODE_8547_length_296_cov_2.21162",2.783451,1.063722,0.574931,0,0.556845,0,0,FALSE,"noCluster"
"NODE_8548_length_296_cov_4.39004",1.391725,0,0,0,0,0.574394,0.923403,FALSE,"noCluster"
"NODE_8549_length_296_cov_3.09959",4.871038,0,0.574931,0,0,0.574394,0,FALSE,"noCluster"
"NODE_8550_length_296_cov_4.0332",2.783451,1.063722,0.574931,0,0,1.148787,0.923403,FALSE,"noCluster"
"NODE_8551_length_296_cov_20682.1",476.417824,225.878558,237.922241,462.776064,299.492367,317.119447,360.337447,FALSE,"noCluster"
"NODE_8552_length_296_cov_13698.1",3993.273871,4206.082146,3946.75252,4215.034361,4429.385654,4531.253723,4293.661838,FALSE,"noCluster"
"NODE_8553_length_296_cov_8.97925",0,0.531861,1.724792,1.259044,2.227726,0,0.461701,FALSE,"noCluster"
"NODE_8555_length_296_cov_37.1037",2.087588,4.786749,7.004356,3.777133,4.502049,2.894774,2.770209,FALSE,"noCluster"
"NODE_8556_length_295_cov_4.2875",0,0.53558,0,0,1.7201,1.15666,0.464856,FALSE,"noCluster"
"NODE_8557_length_295_cov_4.72083",1.401302,0,0,0,0,1.15666,4.648561,FALSE,"noCluster"
"NODE_8558_length_295_cov_1.5625",0,0,0,1.267545,0,0,0.929712,FALSE,"noCluster"
"NODE_8559_length_295_cov_3.44167",0.719751,0.53558,1.157822,0.645473,0,0,0,FALSE,"noCluster"
"NODE_8560_length_295_cov_2.67917",2.802604,1.606739,0.578911,0,0,0,0,FALSE,"noCluster"
"NODE_8561_length_295_cov_1.725",0,0,0,0.532724,0.560743,1.15666,0.464856,FALSE,"noCluster"
"NODE_8562_length_295_cov_2.60833",0,0.53558,2.315645,0,0,0,0.476363,FALSE,"noCluster"
"NODE_8563_length_295_cov_4.2375",1.401302,1.07116,0,0,0.560744,0,0,FALSE,"noCluster"
"NODE_8564_length_295_cov_1.90417",0,0,0.578911,0,0,0,1.859424,FALSE,"noCluster"
"NODE_8565_length_295_cov_1.24583",2.101953,0.53558,0.578911,0,0,0,0,FALSE,"noCluster"
"NODE_8566_length_295_cov_93.9708",2.802604,18.550255,37.926472,24.494989,11.695378,5.382417,10.201646,FALSE,"noCluster"
"NODE_8567_length_295_cov_37.35",0.700651,0.53558,1.736734,3.168027,0,0,0,FALSE,"noCluster"
"NODE_8568_length_295_cov_1.20833",0,0.53558,0,0,0,0,0.929712,FALSE,"noCluster"
"NODE_8569_length_295_cov_1.29583",0.700651,0,0.578911,0,0,0.57833,0.464856,FALSE,"noCluster"
"NODE_8570_length_295_cov_1.1",0,0.53558,0,0,0,0,0.464856,FALSE,"noCluster"
"NODE_8571_length_295_cov_2.8375",0,0,0.578911,0.633772,0,1.15666,0.471753,FALSE,"noCluster"
"NODE_8572_length_295_cov_2.54167",2.101953,0.53558,0.578911,0.633772,0,0,0.464856,FALSE,"noCluster"
"NODE_8573_length_295_cov_2.63333",2.101953,0,0.578911,0,0,0,0.929712,FALSE,"noCluster"
"NODE_8574_length_295_cov_8.3625",0,0,1.157822,3.168862,3.925203,3.677567,2.32428,FALSE,"noCluster"
"NODE_8575_length_295_cov_0.8125",0,0,0,0.633772,0,0,0,FALSE,"noCluster"
"NODE_8576_length_295_cov_2.20833",1.401302,0.53558,0,0,1.121487,0.57833,0.464856,FALSE,"noCluster"
"NODE_8577_length_295_cov_0.9",2.101953,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8578_length_295_cov_1.3",0.700651,0,0.578911,0,0.560743,0,1.394568,FALSE,"noCluster"
"NODE_8579_length_295_cov_0.891667",0,0.53558,0.578911,0.633772,0,0,0.464856,FALSE,"noCluster"
"NODE_8580_length_295_cov_1.15417",0,0,0.578911,0,0,0,0.929712,FALSE,"noCluster"
"NODE_8581_length_295_cov_3.05",0,1.07116,1.157822,1.901317,1.121487,0,0,FALSE,"noCluster"
"NODE_8582_length_295_cov_3.6125",0,1.154585,0.578911,0.633772,0,0,0,FALSE,"noCluster"
"NODE_8583_length_295_cov_13.9625",7.006509,1.606739,1.157822,2.53509,1.68223,2.313319,3.718849,FALSE,"noCluster"
"NODE_8584_length_295_cov_8.81667",2.802604,1.07116,0.578911,1.267545,0,2.313319,2.32428,FALSE,"noCluster"
"NODE_8585_length_295_cov_12.6667",2.802604,2.142319,4.886808,1.901317,3.925203,1.15666,5.532565,FALSE,"noCluster"
"NODE_8586_length_295_cov_3.51667",2.802604,0,0,0,0,0,0.464863,FALSE,"noCluster"
"NODE_8587_length_294_cov_1.71548",0.7055,1.078689,1.027457,0,0,0,0,FALSE,"noCluster"
"NODE_8588_length_294_cov_0.962343",0.7055,0,0,0,0.6656,0,0,FALSE,"noCluster"
"NODE_8589_length_294_cov_3.08368",1.411,0,1.16588,0.638071,0,0.582315,0.474835,FALSE,"noCluster"
"NODE_8590_length_294_cov_2.85774",0.7055,0,1.970297,1.276143,0,0.582315,0,FALSE,"noCluster"
"NODE_8591_length_294_cov_1.53975",0,1.078689,0,0,0,0,0.9361,FALSE,"noCluster"
"NODE_8592_length_294_cov_1.15481",0.7055,0,0,0,0.564597,0,0.46805,FALSE,"noCluster"
"NODE_8593_length_294_cov_2.6569",1.411,0,0,0.638071,0.564597,0,1.40415,FALSE,"noCluster"
"NODE_8594_length_294_cov_1.15481",0.7055,0,0,0,0,0,0.9361,FALSE,"noCluster"
"NODE_8595_length_294_cov_1.53975",0.7055,0,0,0,1.129193,0,0.46805,FALSE,"noCluster"
"NODE_8596_length_294_cov_2.67364",2.116499,0.539344,0,0,0,0,0.46805,FALSE,"noCluster"
"NODE_8597_length_294_cov_1.53138",0,0.539344,0.58294,0.638071,0.564597,0,0,FALSE,"noCluster"
"NODE_8598_length_294_cov_6.51464",1.411,4.314755,3.497639,0,0.564597,0,0,FALSE,"noCluster"
"NODE_8599_length_294_cov_5.41004",2.116499,2.157378,0.58294,0.638071,0,0.582315,1.8722,FALSE,"noCluster"
"NODE_8600_length_294_cov_2.29289",2.116499,0.539344,0,0,1.129193,0,0,FALSE,"noCluster"
"NODE_8601_length_294_cov_2.57322",0.7055,0.539344,0.58294,0,0,0,0.9361,FALSE,"noCluster"
"NODE_8602_length_294_cov_2.83264",2.116499,1.078689,0.58294,0.638071,0,0,0.46805,FALSE,"noCluster"
"NODE_8603_length_294_cov_1.15481",0,0.539344,1.16588,0,0,0,0.46805,FALSE,"noCluster"
"NODE_8604_length_294_cov_1.85774",2.116499,0,0.58294,0.638071,0.564597,0,0,FALSE,"noCluster"
"NODE_8605_length_294_cov_2.98745",0.7055,0,0,0,0.564597,1.746946,1.40415,FALSE,"noCluster"
"NODE_8606_length_294_cov_12.5816",0.718551,0.539344,1.748819,0,0,0,2.340249,FALSE,"noCluster"
"NODE_8607_length_294_cov_4.23849",2.116499,1.078689,2.914699,0.638071,0,0,0.46805,FALSE,"noCluster"
"NODE_8608_length_294_cov_70.9121",19.073683,20.358441,21.570009,6.423579,3.187817,4.823794,8.582589,FALSE,"noCluster"
"NODE_8609_length_294_cov_1.57741",0,1.078689,1.16588,0,0,0.582315,0,FALSE,"noCluster"
"NODE_8610_length_294_cov_1.41423",0,0.539344,2.331759,0.638071,0,0,0.46805,FALSE,"noCluster"
"NODE_8611_length_294_cov_8.05858",2.116499,1.141617,1.748819,0.638071,1.173749,0.621303,2.060368,FALSE,"noCluster"
"NODE_8612_length_294_cov_1.15481",2.116499,0,0,0,0,0,0.46805,FALSE,"noCluster"
"NODE_8613_length_294_cov_3.68619",3.527499,0.539344,0.58294,0.638071,0,0.582315,0.46805,FALSE,"noCluster"
"NODE_8614_length_294_cov_53.8703",1.984362,16.479008,30.626504,10.581494,4.845033,2.198157,5.410242,FALSE,"noCluster"
"NODE_8615_length_294_cov_22.8452",3.527499,3.775411,4.663518,0,0.564597,6.641644,5.616599,FALSE,"noCluster"
"NODE_8617_length_294_cov_808.874",286.271417,337.665698,255.908822,207.147281,94.176753,38.338423,28.672027,FALSE,"noCluster"
"NODE_8618_length_293_cov_1.34874",1.42137,0.543156,0,0,0,0,0,FALSE,"noCluster"
"NODE_8619_length_293_cov_2.52521",3.55201,0,0.587022,0,0,0,0.471279,FALSE,"noCluster"
"NODE_8620_length_293_cov_5.92437",2.131206,3.802092,0,0,1.705476,0,0.975445,FALSE,"noCluster"
"NODE_8621_length_293_cov_2.73109",1.902028,0.543156,1.174044,0,0.568492,0.586354,0,FALSE,"noCluster"
"NODE_8622_length_293_cov_2.81933",0,0,0,0.642425,0.568492,0.586354,2.356397,FALSE,"noCluster"
"NODE_8623_length_293_cov_1.54622",0.710402,0.543156,0,0,0.568492,0,0.471279,FALSE,"noCluster"
"NODE_8624_length_293_cov_3.64286",1.420804,2.172624,0,1.284851,0,0,0.942559,FALSE,"noCluster"
"NODE_8625_length_293_cov_2.7395",0,0,2.348087,0,0,0.586354,0.942559,FALSE,"noCluster"
"NODE_8626_length_293_cov_3.78151",1.420804,1.086312,0.587022,0.642425,0.568492,1.172709,0.471279,FALSE,"noCluster"
"NODE_8627_length_293_cov_1.66387",1.420804,0,0,0,0.568492,0,0,FALSE,"noCluster"
"NODE_8628_length_293_cov_0.693277",0,0.543156,0,0.642425,0,0,0.471279,FALSE,"noCluster"
"NODE_8629_length_293_cov_0.794118",0,0.543156,0,0,0.568492,0,0,FALSE,"noCluster"
"NODE_8630_length_293_cov_23.3403",0,0,1.174044,1.284851,2.159132,0.586354,0,FALSE,"noCluster"
"NODE_8631_length_293_cov_1.31933",1.420804,0.543156,0.587022,0,0,0,0,FALSE,"noCluster"
"NODE_8632_length_293_cov_2.15546",1.420804,1.629468,0.587022,0,0,0,0,FALSE,"noCluster"
"NODE_8633_length_293_cov_3.63866",2.841608,0,0.587022,0,0,0.586354,0.942559,FALSE,"noCluster"
"NODE_8634_length_293_cov_1.19328",1.420804,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8635_length_293_cov_3.28992",4.972814,0.543156,0,0,0,1.172709,0,FALSE,"noCluster"
"NODE_8636_length_293_cov_2.62605",1.420804,1.086312,0,0,0.568492,0,0.942559,FALSE,"noCluster"
"NODE_8637_length_293_cov_1.86555",0,1.086312,0,0,0,0.586354,0,FALSE,"noCluster"
"NODE_8638_length_293_cov_6.12605",0,1.086312,0.642479,1.949643,1.876058,0.693969,0.942559,FALSE,"noCluster"
"NODE_8639_length_293_cov_1.47059",1.420804,1.629468,0,0,0,0,0,FALSE,"noCluster"
"NODE_8640_length_293_cov_3.82353",1.420804,2.172624,1.174044,0.642425,1.136984,1.172709,0,FALSE,"noCluster"
"NODE_8641_length_293_cov_4.61345",4.262418,0,0,0,0,0,0.959781,FALSE,"noCluster"
"NODE_8642_length_292_cov_1.40506",0.715368,0.547018,0,0,0,0,0.474548,FALSE,"noCluster"
"NODE_8643_length_292_cov_1.16456",0.715368,0.547018,0,0,0,0,0.474548,FALSE,"noCluster"
"NODE_8644_length_292_cov_1.92827",0.715368,0,0.591157,0,0.572435,0,0.949096,FALSE,"noCluster"
"NODE_8645_length_292_cov_2.87764",0,0.547018,1.182314,0,0.572435,0.590447,0.949096,FALSE,"noCluster"
"NODE_8646_length_292_cov_1.13924",0.715368,0,0,0,0,0.590447,0.474548,FALSE,"noCluster"
"NODE_8647_length_292_cov_2.11814",0,1.641055,0,1.703876,0,0,0,FALSE,"noCluster"
"NODE_8648_length_292_cov_3.49367",1.430736,0,0,0,0,2.952237,0.949096,FALSE,"noCluster"
"NODE_8649_length_292_cov_4.57806",0,1.641055,1.182314,0.60885,1.717305,0,0.474548,FALSE,"noCluster"
"NODE_8650_length_292_cov_1.93249",1.430736,0,1.182314,0,0.572435,0,0,FALSE,"noCluster"
"NODE_8651_length_292_cov_1.72996",0,1.094036,1.182314,0,0,0.590447,0,FALSE,"noCluster"
"NODE_8652_length_292_cov_2.20675",0,0.547018,0,0.646836,0,0.590447,1.423644,FALSE,"noCluster"
"NODE_8653_length_292_cov_2.50211",0.715368,0,0,0.646836,0,0,0.474548,FALSE,"noCluster"
"NODE_8654_length_292_cov_1.43882",0.715368,0,0,0,0.572435,0.590447,0.474548,FALSE,"noCluster"
"NODE_8655_length_292_cov_3.76371",0,1.3998,1.497183,0,0,0.718263,0.576753,FALSE,"noCluster"
"NODE_8656_length_292_cov_0.746835",0.715368,0,0,0,0,0.590447,0,FALSE,"noCluster"
"NODE_8657_length_292_cov_7.40928",2.861472,0.547018,0,0.646836,2.862174,1.180895,1.898192,FALSE,"noCluster"
"NODE_8658_length_292_cov_1.93671",0.715368,1.641055,1.182314,0,0,0,0,FALSE,"noCluster"
"NODE_8659_length_292_cov_0.632911",0.715368,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8660_length_292_cov_1.16456",0.715368,1.094036,0,0,0,0,0.474548,FALSE,"noCluster"
"NODE_8661_length_292_cov_1.33755",1.430736,0,0,0.646836,0,0,0.474548,FALSE,"noCluster"
"NODE_8662_length_292_cov_0.932489",0,0,0,0,0,0,0.474548,FALSE,"noCluster"
"NODE_8663_length_292_cov_1.24051",1.430736,0.547018,0,0,0,0,0,FALSE,"noCluster"
"NODE_8664_length_292_cov_115.464",9.11897,21.928739,35.496708,52.708124,23.591987,12.29581,10.14856,FALSE,"noCluster"
"NODE_8665_length_292_cov_1.66245",0.715368,0.547018,0.591157,0,0,0,0,FALSE,"noCluster"
"NODE_8666_length_292_cov_2.97046",0.715368,0,1.182314,0.646836,1.14487,0,0.474548,FALSE,"noCluster"
"NODE_8667_length_292_cov_1.5443",0,0.547018,0,0,0.572435,0,0,FALSE,"noCluster"
"NODE_8668_length_292_cov_30.0295",7.869048,11.231298,10.63788,4.527852,3.512407,1.771569,0,FALSE,"noCluster"
"NODE_8669_length_292_cov_15.6582",0,0,0,1.293672,1.14487,0.59508,0.474548,FALSE,"noCluster"
"NODE_8670_length_292_cov_7.13924",1.430736,1.094036,0.591157,0.646836,0,0.590447,1.898192,FALSE,"noCluster"
"NODE_8671_length_292_cov_2.38397",0.715368,0.547018,0,0.646836,1.14487,0.590447,0.474548,FALSE,"noCluster"
"NODE_8672_length_291_cov_1.16949",1.440809,0,0,0,0,0,0.47786,FALSE,"noCluster"
"NODE_8673_length_291_cov_1.16949",0.720405,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8674_length_291_cov_1.55932",0,0.550931,0,0,0,1.189174,0.47786,FALSE,"noCluster"
"NODE_8675_length_291_cov_3.07203",2.161214,1.101863,0,0,1.152856,0,0,FALSE,"noCluster"
"NODE_8676_length_291_cov_2.51271",0.720405,0.550931,1.190697,0,0.576428,0.594587,0.47786,FALSE,"noCluster"
"NODE_8677_length_291_cov_1.75424",2.161214,0,0,0,0,0,0.95572,FALSE,"noCluster"
"NODE_8678_length_291_cov_2.14407",1.440809,0,0,0,1.729285,0,0.47786,FALSE,"noCluster"
"NODE_8679_length_291_cov_1.67373",0.720405,1.101863,0,0.6513,0,0,0.47786,FALSE,"noCluster"
"NODE_8680_length_291_cov_6.80085",4.322427,1.652794,0.595348,0.6513,0,1.189174,1.91144,FALSE,"noCluster"
"NODE_8681_length_291_cov_1.7161",0,0,0,0,1.729285,0.594587,0,FALSE,"noCluster"
"NODE_8682_length_291_cov_2.08051",0,0,0,0,0.576428,0.594587,1.43358,FALSE,"noCluster"
"NODE_8683_length_291_cov_0.610169",0,0,0,0,0,0.594587,0.47786,FALSE,"noCluster"
"NODE_8684_length_291_cov_2.56356",2.161214,0.550931,0,0,0,0,1.43358,FALSE,"noCluster"
"NODE_8685_length_291_cov_2.11017",2.881618,0.550931,0,0,0,0,0,FALSE,"noCluster"
"NODE_8686_length_291_cov_8.08898",4.322427,1.101863,0,0,0.576428,1.783761,2.867161,FALSE,"noCluster"
"NODE_8687_length_291_cov_3.08051",1.440809,1.101863,1.190697,0,1.152856,0.594587,0.47786,FALSE,"noCluster"
"NODE_8688_length_291_cov_0.779661",0,0,0,0,0,0,0.47786,FALSE,"noCluster"
"NODE_8689_length_291_cov_43.2881",10.805773,8.529422,7.942325,5.703182,11.397003,4.597267,7.754451,FALSE,"noCluster"
"NODE_8690_length_291_cov_8.41949",3.602023,0.550931,0,0.6513,0.576428,1.189174,2.389301,FALSE,"noCluster"
"NODE_8691_length_291_cov_4.61017",0,0,2.42813,2.605201,0,0.594587,0.47786,FALSE,"noCluster"
"NODE_8692_length_291_cov_78.1271",0.940541,0.587437,0,0,1.152856,3.179419,3.467228,FALSE,"noCluster"
"NODE_8693_length_291_cov_48.1398",0,1.101863,2.3654,23.693758,28.92013,10.974907,3.619464,FALSE,"noCluster"
"NODE_8694_length_291_cov_1.46186",1.440809,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8695_length_291_cov_4.83475",0.739046,1.652877,1.786045,0.663597,0,1.189174,0.95572,FALSE,"noCluster"
"NODE_8696_length_290_cov_1.36596",0.725503,0,0,0.655818,0.580473,0.59877,0,FALSE,"noCluster"
"NODE_8697_length_290_cov_0.978723",0,0,0,0,0,0.59877,0.481218,FALSE,"noCluster"
"NODE_8698_length_290_cov_3.12766",0,0,0,0,1.160947,0.59877,2.729962,FALSE,"noCluster"
"NODE_8699_length_290_cov_4.96596",0.725503,1.10979,1.199194,1.967455,0.729336,1.311111,0,FALSE,"noCluster"
"NODE_8700_length_290_cov_2.73617",0,0,0,0,0,0.59877,2.887308,FALSE,"noCluster"
"NODE_8701_length_290_cov_4.2383",1.386221,0.554895,0,0,1.203784,1.300167,0,FALSE,"noCluster"
"NODE_8702_length_290_cov_2.71064",0.725503,0.776771,0,0.655818,0,0.59877,0.962436,FALSE,"noCluster"
"NODE_8703_length_290_cov_7.00426",2.176508,1.10979,0,0,0,1.197539,5.294791,FALSE,"noCluster"
"NODE_8704_length_290_cov_6.90213",2.902011,2.864776,1.798791,3.484228,0.580473,0,0,FALSE,"noCluster"
"NODE_8705_length_290_cov_3.69787",0,1.664685,0,0.655818,0.580473,1.796309,0.962436,FALSE,"noCluster"
"NODE_8706_length_290_cov_2.07234",0,0,1.010825,0,0,0,0.481218,FALSE,"noCluster"
"NODE_8707_length_290_cov_1.7617",1.451005,1.10979,0,0,0,0,0.481218,FALSE,"noCluster"
"NODE_8708_length_290_cov_5.03404",3.540769,0,0.599597,0,0.580473,2.974378,0.481218,FALSE,"noCluster"
"NODE_8709_length_290_cov_1.62128",1.451005,0.554895,0.599597,0.655818,0,0,0,FALSE,"noCluster"
"NODE_8710_length_290_cov_1.39574",0,1.10979,0,0,0,0,0.481218,FALSE,"noCluster"
"NODE_8711_length_290_cov_2.50213",0.725503,1.10979,0.599597,0.655818,1.160947,0.59877,0,FALSE,"noCluster"
"NODE_8712_length_290_cov_0.765957",0.725503,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8713_length_290_cov_1.63404",0,1.10979,0.599597,0,0.580473,0,0,FALSE,"noCluster"
"NODE_8714_length_290_cov_12.5106",1.451005,3.329371,3.041249,1.967455,3.544887,1.2502,5.293397,FALSE,"noCluster"
"NODE_8715_length_290_cov_9.24681",3.627514,2.21958,1.798791,1.967455,1.74142,0.59877,0.962436,FALSE,"noCluster"
"NODE_8716_length_290_cov_1.20851",0.725503,0,0,0.655818,0,1.197539,0,FALSE,"noCluster"
"NODE_8717_length_290_cov_3.75745",2.82868,1.10979,0,0,0,1.796309,0.481218,FALSE,"noCluster"
"NODE_8718_length_290_cov_1.74468",1.451005,0,0,0,0,0,0,FALSE,"noCluster"
"NODE_8719_length_290_cov_5.26383",0.725503,0.554895,0,0.655818,0,0.59877,0.481218,FALSE,"noCluster"
"NODE_8720_length_290_cov_4755.81",1329.821483,684.034488,556.646814,598.456118,591.905312,770.791145,1105.878585,FALSE,"noCluster"
"NODE_8721_length_289_cov_2.55556",1.927016,0.558911,1.207808,0.660398,0,0,0,FALSE,"noCluster"
"NODE_8722_length_289_cov_6.37607",1.461309,1.183277,0.603904,0,0.584568,0,3.333089,FALSE,"noCluster"
"NODE_8723_length_289_cov_3.62821",2.191963,0.558911,0,0,0,0,0.969243,FALSE,"noCluster"
"NODE_8724_length_289_cov_2.16667",0,0.558911,0.855487,0.660398,0.584568,0,0,FALSE,"noCluster"
"NODE_8725_length_289_cov_7.42735",2.191963,0.558911,1.207808,0.660398,1.169136,3.015037,2.423107,FALSE,"noCluster"
"NODE_8726_length_289_cov_2.34615",0.730654,0,0,0,0.584568,1.809022,0.484621,FALSE,"noCluster"
"NODE_8727_length_289_cov_1.40171",1.461309,0.558911,0.603904,0,0,0,0,FALSE,"noCluster"
"NODE_8728_length_289_cov_6.72222",0.730654,0,1.811713,2.641591,1.169136,1.206015,0.484621,FALSE,"noCluster"
