"","Name","pir","max_tpm","label_no_end","expt_assembly","expt"
"3636","NODE_4118_length_1197_cov_3.06873",TRUE,11.475904,"Kim19_D_NODE_4118_length_1197_cov_3.06873","Kim19_D","Kim19"
"3637","NODE_4174_length_1180_cov_2.87707",TRUE,12.941644,"Kim19_D_NODE_4174_length_1180_cov_2.87707","Kim19_D","Kim19"
"3638","NODE_4188_length_1174_cov_5.88782",TRUE,0,"Kim19_D_NODE_4188_length_1174_cov_5.88782","Kim19_D","Kim19"
"3639","NODE_4218_length_1160_cov_6.25111",TRUE,19.331477,"Kim19_D_NODE_4218_length_1160_cov_6.25111","Kim19_D","Kim19"
"3640","NODE_4236_length_1154_cov_4.34344",TRUE,0,"Kim19_D_NODE_4236_length_1154_cov_4.34344","Kim19_D","Kim19"
"3641","NODE_4237_length_1153_cov_4.55893",TRUE,17.113738,"Kim19_D_NODE_4237_length_1153_cov_4.55893","Kim19_D","Kim19"
"3642","NODE_4260_length_1145_cov_7.84083",TRUE,0.462588,"Kim19_D_NODE_4260_length_1145_cov_7.84083","Kim19_D","Kim19"
"3643","NODE_4261_length_1144_cov_9.86409",TRUE,27.891096,"Kim19_D_NODE_4261_length_1144_cov_9.86409","Kim19_D","Kim19"
"3644","NODE_4320_length_1123_cov_8.17248",TRUE,0,"Kim19_D_NODE_4320_length_1123_cov_8.17248","Kim19_D","Kim19"
"3645","NODE_4354_length_1115_cov_3.2597",TRUE,11.793216,"Kim19_D_NODE_4354_length_1115_cov_3.2597","Kim19_D","Kim19"
"3646","NODE_4367_length_1111_cov_4.08905",TRUE,0.227759,"Kim19_D_NODE_4367_length_1111_cov_4.08905","Kim19_D","Kim19"
"3647","NODE_4397_length_1101_cov_53.867",TRUE,155.557712,"Kim19_D_NODE_4397_length_1101_cov_53.867","Kim19_D","Kim19"
"3648","NODE_4409_length_1097_cov_3.82425",TRUE,15.223601,"Kim19_D_NODE_4409_length_1097_cov_3.82425","Kim19_D","Kim19"
"3649","NODE_442_length_5452_cov_20.305",TRUE,56.080699,"Kim19_D_NODE_442_length_5452_cov_20.305","Kim19_D","Kim19"
"3650","NODE_4428_length_1090_cov_14.5061",TRUE,0,"Kim19_D_NODE_4428_length_1090_cov_14.5061","Kim19_D","Kim19"
"3651","NODE_4437_length_1086_cov_19.0066",TRUE,0.492374,"Kim19_D_NODE_4437_length_1086_cov_19.0066","Kim19_D","Kim19"
"3652","NODE_4445_length_1083_cov_8.49429",TRUE,0,"Kim19_D_NODE_4445_length_1083_cov_8.49429","Kim19_D","Kim19"
"3653","NODE_4448_length_1081_cov_3.12595",TRUE,11.700799,"Kim19_D_NODE_4448_length_1081_cov_3.12595","Kim19_D","Kim19"
"3654","NODE_4488_length_1068_cov_2.97681",TRUE,13.485782,"Kim19_D_NODE_4488_length_1068_cov_2.97681","Kim19_D","Kim19"
"3655","NODE_4495_length_1066_cov_9.89545",TRUE,1.400826,"Kim19_D_NODE_4495_length_1066_cov_9.89545","Kim19_D","Kim19"
"3656","NODE_4526_length_1049_cov_3.73228",TRUE,14.279639,"Kim19_D_NODE_4526_length_1049_cov_3.73228","Kim19_D","Kim19"
"3657","NODE_4537_length_1046_cov_11.4047",TRUE,31.656503,"Kim19_D_NODE_4537_length_1046_cov_11.4047","Kim19_D","Kim19"
"3658","NODE_4633_length_1013_cov_5.12347",TRUE,21.102818,"Kim19_D_NODE_4633_length_1013_cov_5.12347","Kim19_D","Kim19"
"3659","NODE_4634_length_1013_cov_15.002",TRUE,53.279369,"Kim19_D_NODE_4634_length_1013_cov_15.002","Kim19_D","Kim19"
"3660","NODE_4637_length_1012_cov_2.62206",TRUE,31.602272,"Kim19_D_NODE_4637_length_1012_cov_2.62206","Kim19_D","Kim19"
"3661","NODE_4654_length_1005_cov_2.9393",TRUE,12.708329,"Kim19_D_NODE_4654_length_1005_cov_2.9393","Kim19_D","Kim19"
"3662","NODE_4700_length_991_cov_24.0063",TRUE,0.13056,"Kim19_D_NODE_4700_length_991_cov_24.0063","Kim19_D","Kim19"
"3663","NODE_4706_length_989_cov_4.18305",TRUE,0,"Kim19_D_NODE_4706_length_989_cov_4.18305","Kim19_D","Kim19"
"3664","NODE_4759_length_971_cov_243.443",TRUE,705.102132,"Kim19_D_NODE_4759_length_971_cov_243.443","Kim19_D","Kim19"
"3665","NODE_4760_length_970_cov_9.81857",TRUE,0.133991,"Kim19_D_NODE_4760_length_970_cov_9.81857","Kim19_D","Kim19"
"3666","NODE_4767_length_966_cov_14.5027",TRUE,1.077324,"Kim19_D_NODE_4767_length_966_cov_14.5027","Kim19_D","Kim19"
"3667","NODE_4811_length_952_cov_7.28509",TRUE,0,"Kim19_D_NODE_4811_length_952_cov_7.28509","Kim19_D","Kim19"
"3668","NODE_4816_length_950_cov_3.39586",TRUE,10.985007,"Kim19_D_NODE_4816_length_950_cov_3.39586","Kim19_D","Kim19"
"3669","NODE_4824_length_948_cov_2.49945",TRUE,9.274302,"Kim19_D_NODE_4824_length_948_cov_2.49945","Kim19_D","Kim19"
"3670","NODE_483_length_5288_cov_7.18421",TRUE,3.116142,"Kim19_D_NODE_483_length_5288_cov_7.18421","Kim19_D","Kim19"
"3671","NODE_4832_length_943_cov_5.06154",TRUE,15.196287,"Kim19_D_NODE_4832_length_943_cov_5.06154","Kim19_D","Kim19"
"3672","NODE_4836_length_942_cov_4.70627",TRUE,16.356076,"Kim19_D_NODE_4836_length_942_cov_4.70627","Kim19_D","Kim19"
"3673","NODE_4875_length_933_cov_5.58444",TRUE,0.591028,"Kim19_D_NODE_4875_length_933_cov_5.58444","Kim19_D","Kim19"
"3674","NODE_4884_length_931_cov_27.5568",TRUE,52.197503,"Kim19_D_NODE_4884_length_931_cov_27.5568","Kim19_D","Kim19"
"3675","NODE_4899_length_926_cov_3.17469",TRUE,11.626999,"Kim19_D_NODE_4899_length_926_cov_3.17469","Kim19_D","Kim19"
"3676","NODE_4937_length_916_cov_3.52095",TRUE,0.287385,"Kim19_D_NODE_4937_length_916_cov_3.52095","Kim19_D","Kim19"
"3677","NODE_4939_length_916_cov_4.98414",TRUE,0,"Kim19_D_NODE_4939_length_916_cov_4.98414","Kim19_D","Kim19"
"3678","NODE_4987_length_904_cov_6.17451",TRUE,0.614324,"Kim19_D_NODE_4987_length_904_cov_6.17451","Kim19_D","Kim19"
"3679","NODE_4992_length_903_cov_2.88391",TRUE,13.453738,"Kim19_D_NODE_4992_length_903_cov_2.88391","Kim19_D","Kim19"
"3680","NODE_4995_length_901_cov_4.57258",TRUE,16.0989,"Kim19_D_NODE_4995_length_901_cov_4.57258","Kim19_D","Kim19"
"3681","NODE_5018_length_893_cov_2.62093",TRUE,0,"Kim19_D_NODE_5018_length_893_cov_2.62093","Kim19_D","Kim19"
"3682","NODE_5019_length_893_cov_5.10465",TRUE,19.483585,"Kim19_D_NODE_5019_length_893_cov_5.10465","Kim19_D","Kim19"
"3683","NODE_5179_length_845_cov_4.7032",TRUE,17.465659,"Kim19_D_NODE_5179_length_845_cov_4.7032","Kim19_D","Kim19"
"3684","NODE_5195_length_842_cov_9.49938",TRUE,4.025188,"Kim19_D_NODE_5195_length_842_cov_9.49938","Kim19_D","Kim19"
"3685","NODE_5209_length_839_cov_34.9702",TRUE,52.437622,"Kim19_D_NODE_5209_length_839_cov_34.9702","Kim19_D","Kim19"
"3686","NODE_5284_length_817_cov_4.59566",TRUE,0.165634,"Kim19_D_NODE_5284_length_817_cov_4.59566","Kim19_D","Kim19"
"3687","NODE_5295_length_813_cov_2.83974",TRUE,0.83331,"Kim19_D_NODE_5295_length_813_cov_2.83974","Kim19_D","Kim19"
"3688","NODE_5346_length_800_cov_3.19817",TRUE,12.756356,"Kim19_D_NODE_5346_length_800_cov_3.19817","Kim19_D","Kim19"
"3689","NODE_5352_length_799_cov_3.73629",TRUE,19.420384,"Kim19_D_NODE_5352_length_799_cov_3.73629","Kim19_D","Kim19"
"3690","NODE_5375_length_794_cov_2.39159",TRUE,1.44456,"Kim19_D_NODE_5375_length_794_cov_2.39159","Kim19_D","Kim19"
"3691","NODE_5379_length_793_cov_3.82237",TRUE,0.343974,"Kim19_D_NODE_5379_length_793_cov_3.82237","Kim19_D","Kim19"
"3692","NODE_5393_length_791_cov_14.9459",TRUE,52.410612,"Kim19_D_NODE_5393_length_791_cov_14.9459","Kim19_D","Kim19"
"3693","NODE_5433_length_779_cov_8.54155",TRUE,30.293471,"Kim19_D_NODE_5433_length_779_cov_8.54155","Kim19_D","Kim19"
"3694","NODE_5465_length_774_cov_4.61673",TRUE,0,"Kim19_D_NODE_5465_length_774_cov_4.61673","Kim19_D","Kim19"
"3695","NODE_557_length_5041_cov_11.8249",TRUE,0.390788,"Kim19_D_NODE_557_length_5041_cov_11.8249","Kim19_D","Kim19"
"3696","NODE_5575_length_749_cov_6.45391",TRUE,21.363358,"Kim19_D_NODE_5575_length_749_cov_6.45391","Kim19_D","Kim19"
"3697","NODE_5601_length_743_cov_11.707",TRUE,46.521581,"Kim19_D_NODE_5601_length_743_cov_11.707","Kim19_D","Kim19"
"3698","NODE_5647_length_733_cov_19.6314",TRUE,72.186169,"Kim19_D_NODE_5647_length_733_cov_19.6314","Kim19_D","Kim19"
"3699","NODE_5708_length_720_cov_5.38719",TRUE,0,"Kim19_D_NODE_5708_length_720_cov_5.38719","Kim19_D","Kim19"
"3700","NODE_5754_length_710_cov_4.13442",TRUE,15.864197,"Kim19_D_NODE_5754_length_710_cov_4.13442","Kim19_D","Kim19"
"3701","NODE_5764_length_707_cov_15.4065",TRUE,1.794675,"Kim19_D_NODE_5764_length_707_cov_15.4065","Kim19_D","Kim19"
"3702","NODE_5777_length_705_cov_1.89435",TRUE,0.84191,"Kim19_D_NODE_5777_length_705_cov_1.89435","Kim19_D","Kim19"
"3703","NODE_5857_length_689_cov_5.09299",TRUE,21.867817,"Kim19_D_NODE_5857_length_689_cov_5.09299","Kim19_D","Kim19"
"3704","NODE_5914_length_675_cov_2.60748",TRUE,10.388058,"Kim19_D_NODE_5914_length_675_cov_2.60748","Kim19_D","Kim19"
"3705","NODE_609_length_4880_cov_36.629",TRUE,0.431621,"Kim19_D_NODE_609_length_4880_cov_36.629","Kim19_D","Kim19"
"3706","NODE_6244_length_617_cov_9.02397",TRUE,36.833298,"Kim19_D_NODE_6244_length_617_cov_9.02397","Kim19_D","Kim19"
"3707","NODE_700_length_4633_cov_12.1822",TRUE,34.618407,"Kim19_D_NODE_700_length_4633_cov_12.1822","Kim19_D","Kim19"
"3708","NODE_729_length_4533_cov_6.87511",TRUE,0,"Kim19_D_NODE_729_length_4533_cov_6.87511","Kim19_D","Kim19"
"3709","NODE_952_length_4030_cov_17.0333",TRUE,35.269041,"Kim19_D_NODE_952_length_4030_cov_17.0333","Kim19_D","Kim19"
"3710","NODE_990_length_3968_cov_9.95349",TRUE,29.020944,"Kim19_D_NODE_990_length_3968_cov_9.95349","Kim19_D","Kim19"
"3711","NODE_1015_length_656_cov_3.36437",TRUE,0,"Kim19_A_NODE_1015_length_656_cov_3.36437","Kim19_A","Kim19"
"3712","NODE_128_length_2137_cov_4.03042",TRUE,0,"Kim19_A_NODE_128_length_2137_cov_4.03042","Kim19_A","Kim19"
"3713","NODE_200_length_1753_cov_5.30988",TRUE,75.59837,"Kim19_A_NODE_200_length_1753_cov_5.30988","Kim19_A","Kim19"
"3714","NODE_243_length_1577_cov_2.72733",TRUE,31.469016,"Kim19_A_NODE_243_length_1577_cov_2.72733","Kim19_A","Kim19"
"3715","NODE_320_length_1403_cov_7.12993",TRUE,98.33165,"Kim19_A_NODE_320_length_1403_cov_7.12993","Kim19_A","Kim19"
"3716","NODE_35_length_3096_cov_4.79849",TRUE,65.339825,"Kim19_A_NODE_35_length_3096_cov_4.79849","Kim19_A","Kim19"
"3717","NODE_385_length_1271_cov_4.42165",TRUE,62.421918,"Kim19_A_NODE_385_length_1271_cov_4.42165","Kim19_A","Kim19"
"3718","NODE_44_length_2861_cov_9.44873",TRUE,0,"Kim19_A_NODE_44_length_2861_cov_9.44873","Kim19_A","Kim19"
"3719","NODE_46_length_2840_cov_13.6612",TRUE,0,"Kim19_A_NODE_46_length_2840_cov_13.6612","Kim19_A","Kim19"
"3720","NODE_606_length_978_cov_4.83175",TRUE,0,"Kim19_A_NODE_606_length_978_cov_4.83175","Kim19_A","Kim19"
"3721","NODE_627_length_955_cov_7.03905",TRUE,0,"Kim19_A_NODE_627_length_955_cov_7.03905","Kim19_A","Kim19"
"3722","NODE_674_length_912_cov_2.29807",TRUE,1.609762,"Kim19_A_NODE_674_length_912_cov_2.29807","Kim19_A","Kim19"
"3723","NODE_74_length_2603_cov_18.3883",TRUE,198.865355,"Kim19_A_NODE_74_length_2603_cov_18.3883","Kim19_A","Kim19"
"3724","NODE_87_length_2492_cov_5.59618",TRUE,76.396225,"Kim19_A_NODE_87_length_2492_cov_5.59618","Kim19_A","Kim19"
"3725","NODE_1028_length_3001_cov_5.76685",TRUE,25.25027,"Kim19_B_NODE_1028_length_3001_cov_5.76685","Kim19_B","Kim19"
"3726","NODE_1090_length_2914_cov_5.06456",TRUE,23.979331,"Kim19_B_NODE_1090_length_2914_cov_5.06456","Kim19_B","Kim19"
"3727","NODE_1251_length_2719_cov_5.05175",TRUE,25.899011,"Kim19_B_NODE_1251_length_2719_cov_5.05175","Kim19_B","Kim19"
"3728","NODE_1259_length_2711_cov_4.3012",TRUE,16.087281,"Kim19_B_NODE_1259_length_2711_cov_4.3012","Kim19_B","Kim19"
"3729","NODE_1372_length_2589_cov_5.8572",TRUE,27.197715,"Kim19_B_NODE_1372_length_2589_cov_5.8572","Kim19_B","Kim19"
"3730","NODE_1394_length_2558_cov_25.9806",TRUE,0,"Kim19_B_NODE_1394_length_2558_cov_25.9806","Kim19_B","Kim19"
"3731","NODE_141_length_6058_cov_12.6219",TRUE,54.509597,"Kim19_B_NODE_141_length_6058_cov_12.6219","Kim19_B","Kim19"
"3732","NODE_1418_length_2538_cov_10.2032",TRUE,47.63266,"Kim19_B_NODE_1418_length_2538_cov_10.2032","Kim19_B","Kim19"
"3733","NODE_1466_length_2491_cov_6.30431",TRUE,0.111846,"Kim19_B_NODE_1466_length_2491_cov_6.30431","Kim19_B","Kim19"
"3734","NODE_1550_length_2431_cov_7.16389",TRUE,32.34537,"Kim19_B_NODE_1550_length_2431_cov_7.16389","Kim19_B","Kim19"
"3735","NODE_1611_length_2379_cov_10.176",TRUE,4.650821,"Kim19_B_NODE_1611_length_2379_cov_10.176","Kim19_B","Kim19"
"3736","NODE_1778_length_2224_cov_6.92378",TRUE,0.106418,"Kim19_B_NODE_1778_length_2224_cov_6.92378","Kim19_B","Kim19"
"3737","NODE_1821_length_2192_cov_17.5229",TRUE,78.52165,"Kim19_B_NODE_1821_length_2192_cov_17.5229","Kim19_B","Kim19"
"3738","NODE_1913_length_2126_cov_5.1677",TRUE,23.9093,"Kim19_B_NODE_1913_length_2126_cov_5.1677","Kim19_B","Kim19"
"3739","NODE_1921_length_2121_cov_8.24282",TRUE,39.212069,"Kim19_B_NODE_1921_length_2121_cov_8.24282","Kim19_B","Kim19"
"3740","NODE_1945_length_2109_cov_5.66474",TRUE,0.134,"Kim19_B_NODE_1945_length_2109_cov_5.66474","Kim19_B","Kim19"
"3741","NODE_1994_length_2066_cov_6.63847",TRUE,32.208217,"Kim19_B_NODE_1994_length_2066_cov_6.63847","Kim19_B","Kim19"
"3742","NODE_2051_length_2024_cov_7.1768",TRUE,0.707363,"Kim19_B_NODE_2051_length_2024_cov_7.1768","Kim19_B","Kim19"
"3743","NODE_2138_length_1963_cov_6.42694",TRUE,0,"Kim19_B_NODE_2138_length_1963_cov_6.42694","Kim19_B","Kim19"
"3744","NODE_2151_length_1956_cov_5.0312",TRUE,0.291095,"Kim19_B_NODE_2151_length_1956_cov_5.0312","Kim19_B","Kim19"
"3745","NODE_2235_length_1905_cov_5.09028",TRUE,0,"Kim19_B_NODE_2235_length_1905_cov_5.09028","Kim19_B","Kim19"
"3746","NODE_2248_length_1898_cov_3.31099",TRUE,13.02813,"Kim19_B_NODE_2248_length_1898_cov_3.31099","Kim19_B","Kim19"
"3747","NODE_2276_length_1880_cov_5.16134",TRUE,21.856806,"Kim19_B_NODE_2276_length_1880_cov_5.16134","Kim19_B","Kim19"
"3748","NODE_2285_length_1875_cov_5.77524",TRUE,28.97145,"Kim19_B_NODE_2285_length_1875_cov_5.77524","Kim19_B","Kim19"
"3749","NODE_2376_length_1822_cov_14.4874",TRUE,62.78064,"Kim19_B_NODE_2376_length_1822_cov_14.4874","Kim19_B","Kim19"
"3750","NODE_2459_length_1769_cov_6.43433",TRUE,0,"Kim19_B_NODE_2459_length_1769_cov_6.43433","Kim19_B","Kim19"
"3751","NODE_2478_length_1758_cov_7.82899",TRUE,45.242298,"Kim19_B_NODE_2478_length_1758_cov_7.82899","Kim19_B","Kim19"
"3752","NODE_2497_length_1752_cov_5.07621",TRUE,0.164441,"Kim19_B_NODE_2497_length_1752_cov_5.07621","Kim19_B","Kim19"
"3753","NODE_2505_length_1746_cov_4.30298",TRUE,25.655878,"Kim19_B_NODE_2505_length_1746_cov_4.30298","Kim19_B","Kim19"
"3754","NODE_2523_length_1735_cov_6.58284",TRUE,34.913682,"Kim19_B_NODE_2523_length_1735_cov_6.58284","Kim19_B","Kim19"
"3755","NODE_2528_length_1731_cov_4.40577",TRUE,12.321093,"Kim19_B_NODE_2528_length_1731_cov_4.40577","Kim19_B","Kim19"
"3756","NODE_2583_length_1702_cov_4.12223",TRUE,17.690034,"Kim19_B_NODE_2583_length_1702_cov_4.12223","Kim19_B","Kim19"
"3757","NODE_2635_length_1674_cov_5.63437",TRUE,0,"Kim19_B_NODE_2635_length_1674_cov_5.63437","Kim19_B","Kim19"
"3758","NODE_2697_length_1638_cov_5.35888",TRUE,21.682904,"Kim19_B_NODE_2697_length_1638_cov_5.35888","Kim19_B","Kim19"
"3759","NODE_2705_length_1635_cov_4.25343",TRUE,0.298366,"Kim19_B_NODE_2705_length_1635_cov_4.25343","Kim19_B","Kim19"
"3760","NODE_2708_length_1634_cov_3.03248",TRUE,0,"Kim19_B_NODE_2708_length_1634_cov_3.03248","Kim19_B","Kim19"
"3761","NODE_2732_length_1618_cov_8.17224",TRUE,1.258384,"Kim19_B_NODE_2732_length_1618_cov_8.17224","Kim19_B","Kim19"
"3762","NODE_2738_length_1616_cov_21.9602",TRUE,88.349295,"Kim19_B_NODE_2738_length_1616_cov_21.9602","Kim19_B","Kim19"
"3763","NODE_2743_length_1614_cov_7.09741",TRUE,40.058939,"Kim19_B_NODE_2743_length_1614_cov_7.09741","Kim19_B","Kim19"
"3764","NODE_2858_length_1542_cov_7.30285",TRUE,0,"Kim19_B_NODE_2858_length_1542_cov_7.30285","Kim19_B","Kim19"
"3765","NODE_3052_length_1449_cov_4.3178",TRUE,18.28265,"Kim19_B_NODE_3052_length_1449_cov_4.3178","Kim19_B","Kim19"
"3766","NODE_3096_length_1422_cov_5.5414",TRUE,26.705937,"Kim19_B_NODE_3096_length_1422_cov_5.5414","Kim19_B","Kim19"
"3767","NODE_3121_length_1409_cov_3.71366",TRUE,0,"Kim19_B_NODE_3121_length_1409_cov_3.71366","Kim19_B","Kim19"
"3768","NODE_3146_length_1401_cov_7.35307",TRUE,0,"Kim19_B_NODE_3146_length_1401_cov_7.35307","Kim19_B","Kim19"
"3769","NODE_3229_length_1360_cov_8.56669",TRUE,0.43818,"Kim19_B_NODE_3229_length_1360_cov_8.56669","Kim19_B","Kim19"
"3770","NODE_3348_length_1316_cov_5.14263",TRUE,0.572051,"Kim19_B_NODE_3348_length_1316_cov_5.14263","Kim19_B","Kim19"
"3771","NODE_3388_length_1295_cov_13.1371",TRUE,0.231868,"Kim19_B_NODE_3388_length_1295_cov_13.1371","Kim19_B","Kim19"
"3772","NODE_3393_length_1293_cov_12.9381",TRUE,57.60062,"Kim19_B_NODE_3393_length_1293_cov_12.9381","Kim19_B","Kim19"
"3773","NODE_3539_length_1231_cov_6.61937",TRUE,0,"Kim19_B_NODE_3539_length_1231_cov_6.61937","Kim19_B","Kim19"
"3774","NODE_3676_length_1173_cov_5.02281",TRUE,21.804119,"Kim19_B_NODE_3676_length_1173_cov_5.02281","Kim19_B","Kim19"
"3775","NODE_3724_length_1149_cov_3.36022",TRUE,0,"Kim19_B_NODE_3724_length_1149_cov_3.36022","Kim19_B","Kim19"
"3776","NODE_3782_length_1127_cov_2.9415",TRUE,12.859543,"Kim19_B_NODE_3782_length_1127_cov_2.9415","Kim19_B","Kim19"
"3777","NODE_3830_length_1106_cov_4.25256",TRUE,0,"Kim19_B_NODE_3830_length_1106_cov_4.25256","Kim19_B","Kim19"
"3778","NODE_4117_length_1010_cov_8.32958",TRUE,0,"Kim19_B_NODE_4117_length_1010_cov_8.32958","Kim19_B","Kim19"
"3779","NODE_4139_length_1000_cov_3.15615",TRUE,1.316095,"Kim19_B_NODE_4139_length_1000_cov_3.15615","Kim19_B","Kim19"
"3780","NODE_4158_length_992_cov_8.32117",TRUE,35.060116,"Kim19_B_NODE_4158_length_992_cov_8.32117","Kim19_B","Kim19"
"3781","NODE_4235_length_972_cov_2.60703",TRUE,0,"Kim19_B_NODE_4235_length_972_cov_2.60703","Kim19_B","Kim19"
"3782","NODE_4302_length_950_cov_2.96838",TRUE,0,"Kim19_B_NODE_4302_length_950_cov_2.96838","Kim19_B","Kim19"
"3783","NODE_4496_length_894_cov_4.84088",TRUE,27.672951,"Kim19_B_NODE_4496_length_894_cov_4.84088","Kim19_B","Kim19"
"3784","NODE_4654_length_842_cov_2.85661",TRUE,15.92511,"Kim19_B_NODE_4654_length_842_cov_2.85661","Kim19_B","Kim19"
"3785","NODE_4865_length_781_cov_2.24064",TRUE,0.860569,"Kim19_B_NODE_4865_length_781_cov_2.24064","Kim19_B","Kim19"
"3786","NODE_4922_length_768_cov_3.16463",TRUE,26.657105,"Kim19_B_NODE_4922_length_768_cov_3.16463","Kim19_B","Kim19"
"3787","NODE_5113_length_723_cov_6.26667",TRUE,1.57934,"Kim19_B_NODE_5113_length_723_cov_6.26667","Kim19_B","Kim19"
"3788","NODE_5116_length_723_cov_2.74493",TRUE,25.666955,"Kim19_B_NODE_5116_length_723_cov_2.74493","Kim19_B","Kim19"
"3789","NODE_792_length_3409_cov_3.57995",TRUE,14.247799,"Kim19_B_NODE_792_length_3409_cov_3.57995","Kim19_B","Kim19"
"3790","NODE_129_length_1702_cov_10.5057",TRUE,0,"Kim19_S_NODE_129_length_1702_cov_10.5057","Kim19_S","Kim19"
"3791","NODE_29_length_2827_cov_11.5009",TRUE,172.201945,"Kim19_S_NODE_29_length_2827_cov_11.5009","Kim19_S","Kim19"
"3792","NODE_45_length_2426_cov_9.47931",TRUE,153.752011,"Kim19_S_NODE_45_length_2426_cov_9.47931","Kim19_S","Kim19"
"3793","NODE_1011_length_2712_cov_5.81917",TRUE,0,"Kim19_T_NODE_1011_length_2712_cov_5.81917","Kim19_T","Kim19"
"3794","NODE_1029_length_2679_cov_7.21013",TRUE,5.04715,"Kim19_T_NODE_1029_length_2679_cov_7.21013","Kim19_T","Kim19"
"3795","NODE_1045_length_2666_cov_5.86702",TRUE,17.439737,"Kim19_T_NODE_1045_length_2666_cov_5.86702","Kim19_T","Kim19"
"3796","NODE_1094_length_2615_cov_14.8892",TRUE,0,"Kim19_T_NODE_1094_length_2615_cov_14.8892","Kim19_T","Kim19"
"3797","NODE_1095_length_2609_cov_9.9837",TRUE,1.721923,"Kim19_T_NODE_1095_length_2609_cov_9.9837","Kim19_T","Kim19"
"3798","NODE_1128_length_2572_cov_14.4293",TRUE,48.431512,"Kim19_T_NODE_1128_length_2572_cov_14.4293","Kim19_T","Kim19"
"3799","NODE_1129_length_2572_cov_17.8681",TRUE,118.278319,"Kim19_T_NODE_1129_length_2572_cov_17.8681","Kim19_T","Kim19"
"3800","NODE_1172_length_2533_cov_5.0992",TRUE,2.344236,"Kim19_T_NODE_1172_length_2533_cov_5.0992","Kim19_T","Kim19"
"3801","NODE_1265_length_2427_cov_6.25188",TRUE,0,"Kim19_T_NODE_1265_length_2427_cov_6.25188","Kim19_T","Kim19"
"3802","NODE_1271_length_2420_cov_5.34101",TRUE,2.461676,"Kim19_T_NODE_1271_length_2420_cov_5.34101","Kim19_T","Kim19"
"3803","NODE_1284_length_2412_cov_20.5536",TRUE,0,"Kim19_T_NODE_1284_length_2412_cov_20.5536","Kim19_T","Kim19"
"3804","NODE_1288_length_2410_cov_9.41523",TRUE,0,"Kim19_T_NODE_1288_length_2410_cov_9.41523","Kim19_T","Kim19"
"3805","NODE_1308_length_2384_cov_15.476",TRUE,77.90702,"Kim19_T_NODE_1308_length_2384_cov_15.476","Kim19_T","Kim19"
"3806","NODE_1320_length_2372_cov_11.478",TRUE,0,"Kim19_T_NODE_1320_length_2372_cov_11.478","Kim19_T","Kim19"
"3807","NODE_1356_length_2333_cov_30.7574",TRUE,0,"Kim19_T_NODE_1356_length_2333_cov_30.7574","Kim19_T","Kim19"
"3808","NODE_1369_length_2319_cov_6.80184",TRUE,0.368153,"Kim19_T_NODE_1369_length_2319_cov_6.80184","Kim19_T","Kim19"
"3809","NODE_1379_length_2308_cov_42.789",TRUE,0,"Kim19_T_NODE_1379_length_2308_cov_42.789","Kim19_T","Kim19"
"3810","NODE_1392_length_2297_cov_16.4196",TRUE,71.042571,"Kim19_T_NODE_1392_length_2297_cov_16.4196","Kim19_T","Kim19"
"3811","NODE_1428_length_2266_cov_5.59812",TRUE,12.077988,"Kim19_T_NODE_1428_length_2266_cov_5.59812","Kim19_T","Kim19"
"3812","NODE_1445_length_2246_cov_7.95978",TRUE,0,"Kim19_T_NODE_1445_length_2246_cov_7.95978","Kim19_T","Kim19"
"3813","NODE_1453_length_2240_cov_7.68283",TRUE,0,"Kim19_T_NODE_1453_length_2240_cov_7.68283","Kim19_T","Kim19"
"3814","NODE_1485_length_2210_cov_9.71658",TRUE,0,"Kim19_T_NODE_1485_length_2210_cov_9.71658","Kim19_T","Kim19"
"3815","NODE_1489_length_2205_cov_22.9761",TRUE,33.041185,"Kim19_T_NODE_1489_length_2205_cov_22.9761","Kim19_T","Kim19"
"3816","NODE_1516_length_2181_cov_8.40782",TRUE,0,"Kim19_T_NODE_1516_length_2181_cov_8.40782","Kim19_T","Kim19"
"3817","NODE_1521_length_2177_cov_23.8605",TRUE,0,"Kim19_T_NODE_1521_length_2177_cov_23.8605","Kim19_T","Kim19"
"3818","NODE_1563_length_2156_cov_24.8243",TRUE,28.278133,"Kim19_T_NODE_1563_length_2156_cov_24.8243","Kim19_T","Kim19"
"3819","NODE_1606_length_2120_cov_12.2166",TRUE,0,"Kim19_T_NODE_1606_length_2120_cov_12.2166","Kim19_T","Kim19"
"3820","NODE_1613_length_2116_cov_4.89342",TRUE,8.128935,"Kim19_T_NODE_1613_length_2116_cov_4.89342","Kim19_T","Kim19"
"3821","NODE_1665_length_2063_cov_45.5507",TRUE,320.029232,"Kim19_T_NODE_1665_length_2063_cov_45.5507","Kim19_T","Kim19"
"3822","NODE_1693_length_2039_cov_5.87637",TRUE,9.783107,"Kim19_T_NODE_1693_length_2039_cov_5.87637","Kim19_T","Kim19"
"3823","NODE_1735_length_2008_cov_14.8329",TRUE,0.430257,"Kim19_T_NODE_1735_length_2008_cov_14.8329","Kim19_T","Kim19"
"3824","NODE_1796_length_1959_cov_6.24455",TRUE,0,"Kim19_T_NODE_1796_length_1959_cov_6.24455","Kim19_T","Kim19"
"3825","NODE_1849_length_1919_cov_11.6204",TRUE,0,"Kim19_T_NODE_1849_length_1919_cov_11.6204","Kim19_T","Kim19"
