"Name","SRX697834_SRR1571704_TPM","SRX697835_SRR1571705_TPM","SRX697836_SRR1571706_TPM","SRX697837_SRR1571707_TPM","SRX697838_SRR1571708_TPM","SRX697839_SRR1571709_TPM","SRX697840_SRR1571710_TPM","SRX697841_SRR1571711_TPM","pir","subfam"
"NODE_7551_length_373_cov_3.91824",0,0.251973,0.274942,0.503577,0.757515,0.261829,0.901047,0.759042,FALSE,"none"
"NODE_7552_length_373_cov_2.03145",0,0,0,0,0.757515,0.261829,0.600698,0.189762,FALSE,"none"
"NODE_7553_length_373_cov_2.36478",0,0.251973,0.274942,0.503577,0.252505,0,0.300349,0,FALSE,"none"
"NODE_7554_length_373_cov_3.54403",0.619505,1.007893,0.274942,0.251788,0.50501,0.261829,0,0.379521,FALSE,"none"
"NODE_7555_length_373_cov_7.86164",0,0,0,2.769673,3.282565,0.785486,0,0.189761,FALSE,"none"
"NODE_7556_length_373_cov_430.491",45.878146,11.79055,18.556946,71.865397,119.511403,52.064871,23.354205,24.474372,FALSE,"none"
"NODE_7557_length_373_cov_7.34906",1.51425,0.503946,0.274942,1.007154,0.252505,0.56319,0,0.456794,FALSE,"none"
"NODE_7558_length_373_cov_19.1447",3.097523,2.771706,1.924593,1.762519,0.252505,0.523657,0.300349,1.518084,FALSE,"none"
"NODE_7559_length_373_cov_12.4308",0,0.251973,0.274942,0.251788,0.252505,0.523657,1.501745,0.948803,FALSE,"none"
"NODE_7560_length_373_cov_71.4811",4.944064,2.118123,4.237853,3.411314,4.415645,1.334719,1.550016,2.033373,FALSE,"none"
"NODE_7561_length_372_cov_0.870662",0.41489,0.253136,0,0,0,0,0,0,FALSE,"none"
"NODE_7562_length_372_cov_1.78864",0.41489,0.253136,0,0,0,0.526029,0,0.381177,FALSE,"none"
"NODE_7563_length_372_cov_4.44479",0.622336,0.506272,0.276223,0.505959,0.253656,0.263015,0.301698,1.165157,FALSE,"none"
"NODE_7564_length_372_cov_1.48896",0.41489,0,0,0,0,0.263015,0,0.190588,FALSE,"none"
"NODE_7565_length_372_cov_7.59937",2.074452,1.265679,1.104893,1.011919,0,0,0.301698,0,FALSE,"none"
"NODE_7566_length_372_cov_1.53312",0.41489,0.253136,0.82867,0,0,0,0,0,FALSE,"none"
"NODE_7567_length_372_cov_11.3565",1.005452,2.158074,2.880273,1.859211,0.616452,0.638081,0.7307,1.147281,FALSE,"none"
"NODE_7568_length_372_cov_223.776",10.56368,28.902014,19.179824,19.128286,14.295326,19.634285,16.486486,21.267894,FALSE,"none"
"NODE_7569_length_372_cov_42.959",7.675472,3.290766,0.82867,2.023837,1.014626,1.841102,2.715286,2.668238,FALSE,"none"
"NODE_7570_length_372_cov_1.2776",0.41489,0.506272,0.276223,0.25298,0,0,0.301698,0,FALSE,"none"
"NODE_7571_length_372_cov_5.84227",0.829781,0.253136,1.104893,0.505959,0.760969,0,0.905095,0.571765,FALSE,"none"
"NODE_7572_length_372_cov_136.533",23.967107,24.394301,18.403809,14.672819,6.595789,5.242017,4.223778,8.51651,FALSE,"none"
"NODE_7573_length_372_cov_4.51104",1.244671,0.506272,0,0,0.760969,0.263015,0,0.381177,FALSE,"none"
"NODE_7574_length_372_cov_98.1483",7.990185,2.154153,2.664626,3.971535,19.101604,16.40581,7.797524,11.965641,FALSE,"none"
"NODE_7575_length_372_cov_165.464",9.861814,2.784494,3.867125,6.550756,24.451776,36.261344,36.394219,18.994558,FALSE,"none"
"NODE_7576_length_372_cov_61.5741",0.41489,0.759408,0.276223,0.25298,0.526929,1.744479,1.827878,0.389839,FALSE,"none"
"NODE_7577_length_371_cov_2.97785",0,0,0,0,0.541839,1.403835,0.96564,0.202959,FALSE,"none"
"NODE_7578_length_371_cov_2.73101",0.625192,0.962204,0.55503,0,0.254819,0,0,0,FALSE,"none"
"NODE_7579_length_371_cov_1.43987",0.416794,0,0.277515,0,0.509637,0,0,0.191423,FALSE,"none"
"NODE_7580_length_371_cov_3.87342",0.208397,0,0.277515,0,1.274093,0.792628,0,0.57427,FALSE,"none"
"NODE_7581_length_371_cov_2.56646",0.208397,0.254309,1.11006,0,0.254819,0,0.606118,0,FALSE,"none"
"NODE_7582_length_371_cov_2.75316",0.625192,0.271361,0.277944,0.254182,0.509637,0,0,0.191423,FALSE,"none"
"NODE_7583_length_371_cov_5.63608",0.833589,1.271544,0.277515,0.508364,0,0.264209,0,1.339964,FALSE,"none"
"NODE_7584_length_371_cov_3.27532",0.416794,0,0.277515,0,0,1.321046,0.303059,0.957117,FALSE,"none"
"NODE_7585_length_371_cov_1.68987",0.416794,0.254309,0,0,0.509637,0,0.303059,0,FALSE,"none"
"NODE_7586_length_371_cov_1.8038",0.208397,0,0.277515,0.508364,0.254819,0,0.606118,0.191423,FALSE,"none"
"NODE_7587_length_371_cov_3.15823",0.833589,0.508618,0.832545,0.508364,0,0,0,0.191423,FALSE,"none"
"NODE_7588_length_371_cov_64.3987",0.352887,0.995015,0.832545,0.657748,1.499046,4.324899,1.487813,2.151764,FALSE,"none"
"NODE_7589_length_371_cov_13.6867",1.772994,0,3.052664,0.254182,0.764564,1.598916,0.606118,1.162628,FALSE,"none"
"NODE_7590_length_371_cov_2.43038",0.416794,0.508618,0,0.508364,0.254819,0,0,0.191423,FALSE,"none"
"NODE_7591_length_371_cov_1.73734",0.416794,0.254309,0.832545,0.254182,0,0.264209,0,0.191423,FALSE,"none"
"NODE_7592_length_371_cov_2.75949",0.625192,0.254309,0.277515,0,0,0.264209,0.909177,0.191423,FALSE,"none"
"NODE_7593_length_371_cov_2.26899",0.208397,0.508618,0,0.254182,0,0,0,0.382847,FALSE,"none"
"NODE_7594_length_371_cov_2.16139",0.625192,0,0.277515,0,0.254819,0,0,0.191423,FALSE,"none"
"NODE_7595_length_371_cov_4.38291",0,0,0.55503,1.016727,1.783731,0,0.303059,0.191423,FALSE,"none"
"NODE_7596_length_371_cov_178.152",16.147106,0.85917,0.832545,2.639336,35.750812,36.134645,23.409405,15.265894,FALSE,"none"
"NODE_7597_length_371_cov_0.75",0.208397,0,0,0.254182,0.254819,0,0,0,FALSE,"none"
"NODE_7598_length_371_cov_1.15506",0,0.254309,0.277515,0,0,0,0.303059,0,FALSE,"none"
"NODE_7599_length_371_cov_62.0949",3.955187,5.922728,8.66993,10.02609,9.300458,2.840056,2.727532,4.296343,FALSE,"none"
"NODE_7600_length_371_cov_4.33861",0.625192,0,0.55503,0,0,0,0.303059,0.957117,FALSE,"none"
"NODE_7601_length_371_cov_4.92405",1.041986,0.254309,0,0.508364,0.254819,0,0.303059,0.57427,FALSE,"none"
"NODE_7602_length_371_cov_6.06013",0.416794,0.762926,1.11006,1.035436,0.509637,0,0.647647,0.765694,FALSE,"none"
"NODE_7603_length_371_cov_163.114",20.179113,0.762926,0,1.779275,37.811668,38.922466,23.923879,12.419386,FALSE,"none"
"NODE_7604_length_371_cov_1.73734",0.208397,0.765975,0,0,0.254819,0,0,0,FALSE,"none"
"NODE_7605_length_371_cov_27.6487",1.875575,2.061551,0.832545,0.762546,0.254819,2.600391,4.658415,2.939462,FALSE,"none"
"NODE_7606_length_371_cov_14.5538",3.542752,1.525853,0.277515,1.016727,0.764456,1.321046,1.818355,0.57427,FALSE,"none"
"NODE_7607_length_371_cov_12.1962",0.466954,3.698169,1.387574,1.635067,0.509637,0.264209,0.303059,0.957738,FALSE,"none"
"NODE_7608_length_371_cov_107.307",1.601977,0.259233,1.665091,4.795902,9.647326,21.200345,23.568868,16.915967,FALSE,"none"
"NODE_7609_length_371_cov_302.911",33.486367,37.56331,12.047638,4.385795,8.935621,38.082599,58.01883,38.555364,FALSE,"none"
"NODE_7610_length_370_cov_2.88571",0.628069,0.255492,0.557632,0.510791,0.255992,0,0,0.192265,FALSE,"none"
"NODE_7611_length_370_cov_1.60635",0.837425,0,0,0.382472,0.255992,0,0,0,FALSE,"none"
"NODE_7612_length_370_cov_2.7746",0.209356,0.255492,1.115264,0.255396,0.255992,0.265413,0,0.192265,FALSE,"none"
"NODE_7613_length_370_cov_1.45714",0,0.766476,0.278816,0,0,0,0,0.192265,FALSE,"none"
"NODE_7614_length_370_cov_2.50159",0.209356,0.766476,0,0.255396,0,0.265413,0.304431,0.38453,FALSE,"none"
"NODE_7615_length_370_cov_3.71429",0.209356,0.255492,0.278816,0,0.511983,0.530826,0.913294,0.576795,FALSE,"none"
"NODE_7616_length_370_cov_7.83492",0.209356,1.021968,1.115264,1.78777,0.767975,0.265413,0,1.345856,FALSE,"none"
"NODE_7617_length_370_cov_2.29524",0,0.510984,0,0,0.511983,0,0,0.769061,FALSE,"none"
"NODE_7618_length_370_cov_5.31746",2.302919,1.27746,0,0.510791,0.255992,0,0,0,FALSE,"none"
"NODE_7619_length_370_cov_1.37143",0.418713,0.255492,0,0,0.255992,0,0,0,FALSE,"none"
"NODE_7620_length_370_cov_1.60952",0,0.255492,0,0,0,0.265413,0.608863,0.576795,FALSE,"none"
"NODE_7621_length_370_cov_2.94921",0.209356,0.510984,0.557632,0,0.511983,0,0,0.576795,FALSE,"none"
"NODE_7622_length_370_cov_1.35556",0.209356,0.255492,0,0.255396,0,0,0,0.192265,FALSE,"none"
"NODE_7623_length_370_cov_0.707937",0.418713,0,0,0,0.255992,0,0,0,FALSE,"none"
"NODE_7624_length_370_cov_2.72698",0.209356,0.766476,0.278816,0.255396,0,0,0.608863,0.38453,FALSE,"none"
"NODE_7625_length_370_cov_1.1619",0.418713,0,0.278816,0,0,0,0,0.38453,FALSE,"none"
"NODE_7626_length_370_cov_33.4603",5.024552,3.576887,1.672352,1.78777,1.53595,2.123304,2.43545,3.268507,FALSE,"none"
"NODE_7627_length_370_cov_4.85714",0.209356,0.255492,0.836448,0.255396,0,0,0.608863,0.38453,FALSE,"none"
"NODE_7628_length_370_cov_3.15873",0.209356,0,0.278816,0,0,0.265413,0.304431,0.769061,FALSE,"none"
"NODE_7629_length_370_cov_181.575",32.4734,21.99863,18.680673,14.079162,19.199376,24.038846,20.092465,25.955794,FALSE,"none"
"NODE_7630_length_370_cov_2.63492",0,0,0,0,0.511983,0,0.913294,0.597891,FALSE,"none"
"NODE_7631_length_370_cov_16.8349",0.588026,0.510984,0.278816,0.510092,0.255992,0.530826,0.304431,0.38453,FALSE,"none"
"NODE_7633_length_370_cov_7.04127",1.046782,0,1.115264,0.255396,0,0,0,0.38453,FALSE,"none"
"NODE_7634_length_370_cov_3.52698",0.209356,0.785937,0.278816,0.803355,0,0.265413,0.304431,0,FALSE,"none"
"NODE_7635_length_369_cov_2.19745",0.210323,0.770056,0,0.256622,0,0,0.611629,0.193114,FALSE,"none"
"NODE_7636_length_369_cov_2.90446",0.210323,0.513371,0.560256,0,0,0.533255,0.917444,0.193114,FALSE,"none"
"NODE_7637_length_369_cov_1.11146",0,0,0,0,0,0,0.611629,0,FALSE,"none"
"NODE_7638_length_369_cov_3.59236",0.210323,0.513371,1.400639,0.769865,0.257175,0,0.305815,0,FALSE,"none"
"NODE_7639_length_369_cov_4.02229",0.210323,0,0,0.256622,0.514349,0,1.223259,1.351798,FALSE,"none"
"NODE_7640_length_369_cov_4.04459",0,0,0,0,0,0.266628,0.611629,0.386228,FALSE,"none"
"NODE_7641_length_369_cov_2.29299",0.718246,0,0.280128,0.256622,0.257175,0,0,0.193114,FALSE,"none"
"NODE_7642_length_369_cov_414.822",27.99895,27.818162,24.030056,19.535034,24.678877,34.979832,31.180587,49.972353,FALSE,"none"
"NODE_7643_length_369_cov_19.586",0.420667,0.770056,1.400639,1.026487,0.257175,0.266628,0,0,FALSE,"none"
"NODE_7644_length_369_cov_14.4427",1.261938,1.0688,2.032969,1.059432,0.257175,0.266628,2.752332,1.579851,FALSE,"none"
"NODE_7645_length_369_cov_6.75159",0.841292,0.513371,0.280128,0,0.514349,0.799883,1.529073,0.772456,FALSE,"none"
"NODE_7646_length_369_cov_24.5892",0,0,0,0.34449,0.65749,1.009228,1.25676,0.633445,FALSE,"none"
"NODE_7647_length_369_cov_280.242",28.305963,2.336282,1.144851,3.592704,44.192133,71.718163,45.535494,22.6248,FALSE,"none"
"NODE_7648_length_369_cov_3.28662",0.447716,0.256685,0,1.026487,0.771524,0.533255,0.917444,0.193114,FALSE,"none"
"NODE_7649_length_368_cov_2.64537",0.211298,0.515779,0.281451,0.773582,0,0,0,0.581912,FALSE,"none"
"NODE_7650_length_368_cov_1.75399",0.633895,0,0,0,0.258367,0.535709,0,0,FALSE,"none"
"NODE_7651_length_368_cov_1.4345",0,0,0.281451,0,0,0.535709,0.307209,0.193971,FALSE,"none"
"NODE_7652_length_368_cov_3.11502",0.211298,0.773669,0.844353,0.257861,0.258367,0,0,0.387941,FALSE,"none"
"NODE_7653_length_368_cov_4.14377",0.845194,0.773669,0.281451,0.257861,0.258367,0.535709,0.307209,0.387941,FALSE,"none"
"NODE_7654_length_368_cov_113.141",3.380774,10.93759,5.257701,4.241488,1.291837,6.027861,9.877346,12.929096,FALSE,"none"
"NODE_7655_length_368_cov_1.28435",0.845194,0.25789,0.281451,0,0.258367,0,0,0,FALSE,"none"
"NODE_7656_length_368_cov_2.80831",0.211298,1.547338,0.562902,0,0,0.267855,0.614418,0,FALSE,"none"
"NODE_7657_length_368_cov_4.85623",1.901685,0,1.125804,0.515721,0.258367,0,0,0.193971,FALSE,"none"
"NODE_7658_length_368_cov_4.25879",0.845194,0.773669,0.281451,0,0.354849,0.535709,0.307209,0.387941,FALSE,"none"
"NODE_7659_length_368_cov_3.61342",0.462431,0.773669,0.562902,0,0.258367,0.267855,0,0.775882,FALSE,"none"
"NODE_7660_length_368_cov_1.0607",0.422672,0.25789,0,0,0,0,0,0,FALSE,"none"
"NODE_7661_length_368_cov_5.03195",0.422597,0.515779,0,0.773582,0,0.535709,0.307209,0.387941,FALSE,"none"
"NODE_7662_length_368_cov_2.58466",0.633895,0.515779,0,0,0.775102,0,0,0.193971,FALSE,"none"
"NODE_7663_length_368_cov_1.34824",1.056492,0,0,0,0,0,0,0.387941,FALSE,"none"
"NODE_7664_length_368_cov_2.377",0.211298,0.25789,0.281451,0,0,0,0,0,FALSE,"none"
"NODE_7665_length_368_cov_0.968051",0,0,0.281451,0,0.258367,0,0,0.193971,FALSE,"none"
"NODE_7666_length_368_cov_1.33866",0,0,0,0,0,0.267855,0,0,FALSE,"none"
"NODE_7667_length_368_cov_1.45048",0.211298,0,0.281451,0,0.258367,0,0.307209,0,FALSE,"none"
"NODE_7668_length_368_cov_45.3323",6.704783,8.621356,6.569504,6.303703,2.368537,1.607123,1.843237,3.41329,FALSE,"none"
"NODE_7669_length_368_cov_1.02556",0.211298,0,0,0.257861,0,0,0,0.193971,FALSE,"none"
"NODE_7670_length_368_cov_1.51757",0.633895,0.25789,0.281451,0.257861,0,0,0,0,FALSE,"none"
"NODE_7671_length_368_cov_6.20128",0.422597,0.773669,0.562902,1.547164,0.775102,0,0.614418,0.581912,FALSE,"none"
"NODE_7672_length_368_cov_12.7955",2.148256,1.555184,2.533059,1.098845,0.516735,0,0.307209,0.775882,FALSE,"none"
"NODE_7673_length_368_cov_130.885",13.823758,17.56643,18.361775,14.298773,10.27331,10.446326,12.678708,15.637746,FALSE,"none"
"NODE_7674_length_368_cov_5.59425",0.845194,1.289448,0.281451,0,0,0.535709,0.307209,0.387941,FALSE,"none"
"NODE_7675_length_367_cov_3.13141",0,0,0.565571,0.518226,0.519141,0.269094,0.925846,0,FALSE,"none"
"NODE_7676_length_367_cov_1.17628",0.212283,0.518209,0.282785,0,0,0,0,0,TRUE,"none"
"NODE_7677_length_367_cov_3.67628",1.485982,0,1.131141,0.259113,0,0,0,0.194835,FALSE,"none"
"NODE_7678_length_367_cov_4.79487",1.061416,0.259104,0.282785,1.036451,0.25957,0,0.61723,0.194835,FALSE,"none"
"NODE_7679_length_367_cov_2.23397",0.424566,0,0.282785,0.259113,0,0.538188,0,0.77934,FALSE,"none"
"NODE_7680_length_367_cov_5.80769",0.212283,0,0.848356,0.807073,0.259594,0.538188,0.61723,0.974175,FALSE,"none"
"NODE_7681_length_367_cov_3.21474",1.061416,0.518209,0.565571,0.259113,0,0,0.308615,0.194835,FALSE,"none"
"NODE_7682_length_367_cov_5.03846",0.424566,0.777313,0.848356,0.259113,0.519141,0.269094,0.61723,0,FALSE,"none"
"NODE_7683_length_367_cov_2.76923",0.424566,0,0,0.259113,0.25957,0.269094,0.308615,0.194835,FALSE,"none"
"NODE_7684_length_367_cov_4.88462",0.63685,1.554626,1.413927,1.036451,0,0.269094,0,0.194835,FALSE,"none"
"NODE_7685_length_367_cov_217.853",34.468902,18.300302,18.181759,39.375001,39.943317,16.053104,6.689615,6.894988,FALSE,"none"
"NODE_7686_length_367_cov_2.83013",1.061416,0,0,0,0.25957,0.538188,0.308615,0,FALSE,"none"
"NODE_7687_length_367_cov_138.446",13.642225,9.81242,7.673001,13.227153,18.589486,11.40912,9.392283,5.163308,FALSE,"none"
"NODE_7688_length_367_cov_2.61538",0.424566,0,0,0,0,0,0.308615,0,FALSE,"none"
"NODE_7689_length_367_cov_5.26603",0.63685,0.777313,0.583142,0.259113,0.519141,0.269094,0,0.974175,FALSE,"none"
"NODE_7690_length_367_cov_2.95833",0.212283,0.518209,0.282785,0.259113,0,0.538188,0,0.38967,FALSE,"none"
"NODE_7691_length_367_cov_86.2308",17.407221,6.736712,8.483561,5.441369,3.633986,3.767315,7.310502,7.014057,FALSE,"none"
"NODE_7692_length_367_cov_1.25962",0.63685,0,0,0,0.25957,0,0,0,FALSE,"none"
"NODE_7693_length_367_cov_55.1571",2.256806,2.072834,6.104245,16.487384,6.88269,1.94816,2.228843,4.15164,FALSE,"none"
"NODE_7694_length_367_cov_3.67628",0.849133,0.259104,0,0,0.25957,0,0.308615,0.77934,FALSE,"none"
"NODE_7695_length_367_cov_4.75641",0.822474,1.036417,0.565571,0.777338,0.778711,0,0,0.77934,FALSE,"none"
"NODE_7696_length_367_cov_3.77885",0.849133,0,0,0,0.25957,0.322365,0.61723,0,FALSE,"none"
"NODE_7698_length_367_cov_28.641",0,0,0.2828,0,0.25957,0,0.308639,0,FALSE,"none"
"NODE_7699_length_366_cov_1.47588",0.639834,0,0.284132,0.260376,0,0,0,0,FALSE,"none"
"NODE_7700_length_366_cov_1.80707",0.639834,0.520657,0,0,0.260785,0,0,0,FALSE,"none"
"NODE_7701_length_366_cov_2.43408",0,0,0,1.041505,0.52157,0.270345,0.620067,0.195707,FALSE,"none"
"NODE_7702_length_366_cov_2.27331",0,0.286003,0.624554,0.286837,0,0,0.339705,0.641537,FALSE,"none"
"NODE_7703_length_366_cov_14.1318",0.213278,0.780986,1.988925,1.058879,2.095617,0.54069,0.310034,0.58712,FALSE,"none"
"NODE_7704_length_366_cov_2.41158",0.426556,0.520657,0.284132,0,0.52157,0,0.620067,0,FALSE,"none"
"NODE_7705_length_366_cov_24.8457",1.296925,0.79282,0.286661,0.774414,0.77009,0,0.930101,0.391413,FALSE,"none"
"NODE_7706_length_366_cov_2.83601",1.06639,0.520657,0,0.260376,0.260785,0,0.310034,0,FALSE,"none"
"NODE_7707_length_366_cov_11.627",2.559335,1.301643,0.568264,0.520753,0,0,1.550169,2.544186,FALSE,"none"
"NODE_7708_length_366_cov_3.59807",0.639834,1.041315,0,0.520753,0,0.270345,0.310034,0.391413,FALSE,"none"
"NODE_7709_length_366_cov_1.8328",0,0.260329,0.284132,0,0.260785,0,0.620067,0,FALSE,"none"
"NODE_7710_length_366_cov_4.70418",1.279919,1.037552,0.308652,0.781129,0.782355,0.270345,0.620067,0.58712,FALSE,"none"
"NODE_7711_length_366_cov_4.35048",0.639834,0,0,1.041505,0,0,0,0,FALSE,"none"
"NODE_7712_length_366_cov_21.0965",4.692114,2.342958,1.988925,1.822634,0.52157,1.08138,0.930101,1.369946,FALSE,"none"
"NODE_7713_length_366_cov_58.4244",8.531116,7.549531,3.97785,4.166021,5.215698,2.703451,2.170236,7.436851,FALSE,"none"
"NODE_7714_length_366_cov_13.9228",0.853112,0,0.284132,0.520753,0.261385,0.27158,1.550169,0.782826,FALSE,"none"
"NODE_7715_length_366_cov_1.02572",0,0,0,0,0,0,0.310034,0.400209,FALSE,"none"
"NODE_7716_length_365_cov_2.30323",0,0,0.319638,0,0.786031,0,0,0.786343,FALSE,"none"
"NODE_7717_length_365_cov_2.02581",0,0.261564,0,0.523301,0.26201,0,0,0.589757,FALSE,"none"
"NODE_7718_length_365_cov_3.75806",1.49998,0.261564,0.285492,0,0,0.543215,0,0.393172,FALSE,"none"
"NODE_7719_length_365_cov_1.95161",0.642849,0.261564,0.285492,0,0.26201,0,0,0,FALSE,"none"
"NODE_7720_length_365_cov_5.60968",2.004673,0.784691,0.570984,0.784952,0.26201,0,0,0.393172,FALSE,"none"
"NODE_7721_length_365_cov_2.30645",0,0,0.570984,0,0.786031,0,0,0.786343,FALSE,"none"
"NODE_7722_length_365_cov_2.06129",0.214283,0,0.570984,0,0.26201,0,0.311465,0.393172,FALSE,"none"
"NODE_7723_length_365_cov_5.49032",0.857131,0.545365,0.285492,0.261651,1.41422,0.814822,0.311465,0.196586,FALSE,"none"
"NODE_7724_length_365_cov_4.06774",1.928546,1.307818,0,0.261651,0,0.271607,0.311465,0.393172,FALSE,"none"
"NODE_7725_length_365_cov_2.2871",0.642849,0,0,0,0.26201,0.271607,0,0.589757,FALSE,"none"
"NODE_7726_length_365_cov_2.3129",0.428566,0.261564,0,0,0.26201,0.271607,0,0.393172,FALSE,"none"
"NODE_7727_length_365_cov_2.97419",0.857131,0.261564,0.570984,0.523301,0,0,0,0.196586,FALSE,"none"
"NODE_7728_length_365_cov_3.8129",0,0.27062,0.856476,1.304452,0.26201,0,0.311465,0.196586,FALSE,"none"
"NODE_7729_length_365_cov_1.45484",0,0,0,0,0,0.271607,0.311465,0.196586,FALSE,"none"
"NODE_7730_length_364_cov_3.30421",0.215297,0,0.573728,0.525875,0.263247,0.272881,0.625823,0.394945,FALSE,"none"
"NODE_7731_length_364_cov_4.00324",0.645891,0.262811,0,0.919319,0.526494,0.272881,0.312912,0.197472,FALSE,"none"
"NODE_7732_length_364_cov_11.2362",0.645891,1.314056,0,0.525875,0.263247,1.091522,0.625823,1.382306,FALSE,"none"
"NODE_7733_length_364_cov_1.04207",0,0,0,0.262938,0,0,0.312912,0.394945,FALSE,"none"
"NODE_7734_length_364_cov_3.25566",0.215297,0,0.860592,0,0.263247,0,0.312912,0.987361,FALSE,"none"
"NODE_7735_length_364_cov_1.48544",0.215297,0,0.573728,0,0.263247,0,0,0.394945,FALSE,"none"
"NODE_7736_length_364_cov_8.45307",1.937674,1.839678,0.573728,0,0.526494,0.272881,0.312912,1.184834,FALSE,"none"
"NODE_7737_length_364_cov_1.77023",0.430594,0,0,0.525875,0.263247,0.545761,0,0,FALSE,"none"
"NODE_7738_length_364_cov_7.13592",0.645891,1.314056,0.573728,0.525875,0,0,0.332145,0.197472,FALSE,"none"
"NODE_7739_length_364_cov_3.14887",0.861189,0.262811,0.286864,0,0,0.272881,0.312912,0.592417,FALSE,"none"
"NODE_7740_length_364_cov_0.873786",0,0.262811,0.286864,0,0,0.272881,0,0,FALSE,"none"
"NODE_7741_length_364_cov_0.889968",0.430594,0,0,0,0,0.272881,0,0,FALSE,"none"
"NODE_7742_length_364_cov_2.47573",0.861189,0,0,0.262938,0.263247,0,0.625823,0.197472,FALSE,"none"
"NODE_7743_length_364_cov_1.72492",0,0.262811,0.286864,0.525875,0,0,0,0.197472,FALSE,"none"
"NODE_7744_length_364_cov_1.45955",0.215297,0,0.573728,0,0,0,0,0,FALSE,"none"
"NODE_7745_length_364_cov_2.38188",0.215297,0,0.573728,0.262938,0,0.272881,0.312912,0.197472,FALSE,"none"
"NODE_7746_length_364_cov_1.11003",0.861189,0.262811,0.286864,0,0,0,0,0,FALSE,"none"
"NODE_7747_length_364_cov_2.29126",0,0.525622,0.286864,0.262938,0.263247,0.272881,0.312912,0.197472,FALSE,"none"
"NODE_7748_length_364_cov_1.05178",0.215297,0.525622,0,0,0,0.272881,0.312912,0.197472,FALSE,"none"
"NODE_7749_length_364_cov_1.48867",0.430594,0,0,0,0,0,0.312912,0.197472,FALSE,"none"
"NODE_7750_length_364_cov_15.8576",4.645766,1.839678,2.581777,2.1035,0.263247,0.272881,0.625823,0.789889,FALSE,"none"
"NODE_7751_length_364_cov_2.42395",0,0.262811,0.573728,0,0,0,0,0.197472,FALSE,"none"
"NODE_7752_length_364_cov_2.45631",0.861189,0.788434,0,0,0,0,0.312912,0,FALSE,"none"
"NODE_7753_length_364_cov_2.34304",0,0.262811,0.286864,0.262938,0,0.272881,0.312912,0.394945,FALSE,"none"
"NODE_7754_length_363_cov_2.33766",0.21632,0.264072,0,0,0,0,0.94312,0.595097,FALSE,"none"
"NODE_7755_length_363_cov_689.636",33.948599,40.670786,54.834937,79.954129,52.340088,14.821668,9.555364,9.16246,FALSE,"none"
"NODE_7756_length_363_cov_2.08766",0,1.32036,0.576498,0,0,0,0,0,FALSE,"none"
"NODE_7757_length_363_cov_3.23377",0.649081,0.264072,0,0,0,0.548329,0,0.991829,FALSE,"none"
"NODE_7758_length_363_cov_5.13312",0,0.264072,0,0,0.264496,0.570644,1.571867,1.190195,FALSE,"none"
"NODE_7759_length_363_cov_3.25325",0.43264,0.528144,0.576498,1.056951,0,0,0.314373,0.198366,FALSE,"none"
"NODE_7760_length_363_cov_1.12662",0.43264,0,0.288249,0,0.264496,0,0,0,FALSE,"none"
"NODE_7761_length_363_cov_22.9318",1.0816,0.528144,0.288249,0.528476,0,0.559198,0.651254,0.633576,FALSE,"none"
"NODE_7762_length_363_cov_1.6526",0.21632,0.792216,0,0.264238,0.528992,0,0,0,FALSE,"none"
"NODE_7763_length_363_cov_5.15584",1.29792,0.792216,0.288249,0.792713,0.264496,0.274165,0.314373,0.198366,FALSE,"none"
"NODE_7764_length_363_cov_5.85065",0.43264,0.528144,1.152996,0.264238,0,0,0.314373,0,FALSE,"none"
"NODE_7765_length_363_cov_5.32468",0.64896,0.528144,0,0,0.528992,0,1.257493,0,FALSE,"none"
"NODE_7766_length_363_cov_27.1656",6.47728,6.165442,3.847255,5.304197,0.587404,2.737429,1.045357,1.930503,FALSE,"none"
"NODE_7767_length_363_cov_2.23052",0,0,0,0,0,0.548329,0.314373,0.991829,FALSE,"none"
"NODE_7768_length_363_cov_6.02597",0.740034,1.206354,0,0.92211,0,0.930747,1.788247,1.123858,FALSE,"none"
"NODE_7769_length_363_cov_2.01623",0.86528,0.264072,0.288249,0,0,0,0.314373,0.396732,FALSE,"none"
"NODE_7770_length_363_cov_1.64286",0.43264,0,0.576498,0,0,0.274165,0.314373,0.396732,FALSE,"none"
