"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_268_length_12217_cov_73.2783",5.941902,6.141572,6.435874,6.14644,FALSE,"noCluster"
"NODE_269_length_12189_cov_51.1081",4.046218,4.052654,4.508718,4.288167,FALSE,"noCluster"
"NODE_270_length_12163_cov_92.8494",7.428664,7.344653,8.086291,7.734233,FALSE,"noCluster"
"NODE_271_length_12140_cov_73.5871",5.662928,5.605733,6.364178,5.88897,FALSE,"noCluster"
"NODE_272_length_12121_cov_47.6125",3.602261,3.883885,4.059975,3.955583,FALSE,"noCluster"
"NODE_273_length_12110_cov_151.957",12.021329,11.946282,12.988478,12.469626,FALSE,"noCluster"
"NODE_274_length_12092_cov_30.157",2.358681,2.428415,2.761478,2.492279,FALSE,"noCluster"
"NODE_275_length_12026_cov_53.258",4.28735,4.3422,4.618378,4.349293,FALSE,"noCluster"
"NODE_276_length_12006_cov_241.272",18.838842,19.177637,21.581653,19.062054,FALSE,"noCluster"
"NODE_277_length_11955_cov_127.268",10.054122,10.118992,11.506484,10.19746,FALSE,"noCluster"
"NODE_278_length_11931_cov_79.7559",6.120821,6.333787,7.30931,6.197982,FALSE,"noCluster"
"NODE_279_length_11927_cov_47.6602",3.407807,3.497415,4.082294,3.356911,FALSE,"noCluster"
"NODE_280_length_11925_cov_14.975",1.155988,1.204101,1.304126,1.264772,FALSE,"noCluster"
"NODE_281_length_11916_cov_15.6496",1.227887,1.273948,1.357395,1.248159,FALSE,"noCluster"
"NODE_282_length_11909_cov_130.085",10.248414,10.578277,11.38369,10.388465,FALSE,"noCluster"
"NODE_283_length_11869_cov_35.1667",2.748322,2.820597,3.076478,2.745913,FALSE,"noCluster"
"NODE_284_length_11863_cov_20.6261",1.592448,1.543677,1.809401,1.564981,FALSE,"noCluster"
"NODE_285_length_11838_cov_18.7939",1.466683,1.402073,1.535991,1.613704,FALSE,"noCluster"
"NODE_286_length_11829_cov_33.7658",2.698818,2.504587,2.923763,2.616726,FALSE,"noCluster"
"NODE_287_length_11829_cov_45.2482",3.60578,3.579714,3.915987,3.693903,FALSE,"noCluster"
"NODE_288_length_11818_cov_42.8139",3.449665,3.501759,3.830076,3.34537,FALSE,"noCluster"
"NODE_289_length_11786_cov_29.8437",2.330297,2.374458,2.640898,2.356571,FALSE,"noCluster"
"NODE_290_length_11782_cov_38.5779",3.124383,3.030601,3.319872,3.192379,FALSE,"noCluster"
"NODE_291_length_11781_cov_144.245",11.542936,11.763499,12.669566,11.546272,FALSE,"noCluster"
"NODE_292_length_11731_cov_33.1361",2.611976,2.573931,3.131356,2.516173,FALSE,"noCluster"
"NODE_293_length_11710_cov_24.9326",1.942013,1.930429,2.210669,2.098544,FALSE,"noCluster"
"NODE_294_length_11697_cov_20.8618",1.635822,1.648467,1.709056,1.698405,FALSE,"noCluster"
"NODE_295_length_11694_cov_86.0897",6.992833,6.775548,7.686523,6.890498,FALSE,"noCluster"
"NODE_296_length_11681_cov_85.9956",6.841766,6.914139,7.731057,7.069944,FALSE,"noCluster"
"NODE_297_length_11660_cov_58.3705",4.493579,4.608915,5.157156,4.633745,FALSE,"noCluster"
"NODE_298_length_11634_cov_36.106",2.795304,2.781034,3.281572,3.165282,FALSE,"noCluster"
"NODE_299_length_11628_cov_96.5155",7.023592,7.729775,8.241353,7.122114,FALSE,"noCluster"
"NODE_300_length_11620_cov_26.5074",2.013569,2.101598,2.31811,2.228338,FALSE,"noCluster"
"NODE_301_length_11614_cov_35.8939",2.747221,2.900356,3.235184,2.814597,FALSE,"noCluster"
"NODE_302_length_11612_cov_35.8711",2.718359,2.83268,3.158339,2.980144,FALSE,"noCluster"
"NODE_303_length_11594_cov_27.3542",2.073674,2.085392,2.350112,2.113123,FALSE,"noCluster"
"NODE_304_length_11567_cov_47.4915",3.816013,3.838142,4.238073,3.946786,FALSE,"noCluster"
"NODE_305_length_11535_cov_44.7637",3.491925,3.653077,3.979811,3.612687,FALSE,"noCluster"
"NODE_306_length_11501_cov_53.1895",4.387137,4.345764,4.637909,4.388801,FALSE,"noCluster"
"NODE_307_length_11479_cov_128.467",10.260319,10.242381,11.620395,10.128962,FALSE,"noCluster"
"NODE_308_length_11446_cov_83.4262",6.797455,6.599079,7.747714,6.745901,FALSE,"noCluster"
"NODE_309_length_11436_cov_44.7586",3.615657,3.498598,3.619005,3.607683,FALSE,"noCluster"
"NODE_310_length_11392_cov_58.074",4.63124,4.648147,5.328951,4.581282,FALSE,"noCluster"
"NODE_311_length_11385_cov_36.6582",2.878198,2.875067,3.207073,3.279536,FALSE,"noCluster"
"NODE_312_length_11363_cov_64.7283",5.336165,4.945696,5.742125,5.302742,FALSE,"noCluster"
"NODE_313_length_11358_cov_40.3149",3.104536,3.238221,3.713311,3.19702,FALSE,"noCluster"
"NODE_314_length_11357_cov_54.452",4.345402,4.310772,4.679481,4.370009,FALSE,"noCluster"
"NODE_315_length_11347_cov_77.1802",6.334627,5.968875,6.75558,6.39788,FALSE,"noCluster"
"NODE_316_length_11316_cov_37.3565",2.975097,2.930107,3.25528,3.106587,FALSE,"noCluster"
"NODE_317_length_11300_cov_49.435",3.884512,3.816071,4.365213,3.978448,FALSE,"noCluster"
"NODE_318_length_11298_cov_46.8531",3.547763,3.722079,4.192506,3.781816,FALSE,"noCluster"
"NODE_319_length_11277_cov_169.825",13.323177,13.678993,14.822119,13.476256,FALSE,"noCluster"
"NODE_320_length_11277_cov_61.0452",4.720932,4.970531,5.528646,5.069194,FALSE,"noCluster"
"NODE_321_length_11243_cov_76.4735",5.79625,5.996084,6.349746,6.097079,FALSE,"noCluster"
"NODE_322_length_11205_cov_49.0754",3.969047,3.812224,4.351095,3.870055,FALSE,"noCluster"
"NODE_323_length_11185_cov_44.3756",3.411807,3.53981,3.955823,3.729855,FALSE,"noCluster"
"NODE_324_length_11181_cov_28.8715",2.233165,2.32151,2.651635,2.257972,FALSE,"noCluster"
"NODE_325_length_11180_cov_76.6232",6.238278,6.106314,6.775844,6.300393,FALSE,"noCluster"
"NODE_326_length_11173_cov_47.3495",3.764188,3.80692,4.088401,3.927287,FALSE,"noCluster"
"NODE_327_length_11163_cov_107",8.200822,8.106604,9.414943,8.712226,FALSE,"noCluster"
"NODE_328_length_11159_cov_62.9055",4.891432,5.019101,5.509977,5.34353,FALSE,"noCluster"
"NODE_329_length_11143_cov_38.0611",2.826415,3.109356,3.489701,2.987194,FALSE,"noCluster"
"NODE_330_length_11140_cov_52.9973",4.13054,4.091449,4.763294,4.505886,FALSE,"noCluster"
"NODE_331_length_11085_cov_175.679",14.085634,13.751496,15.410378,14.358801,FALSE,"noCluster"
"NODE_332_length_11062_cov_34.0567",2.753938,2.767612,3.138593,2.618315,FALSE,"noCluster"
"NODE_333_length_11054_cov_53.5284",4.208305,4.253597,4.865809,4.303037,FALSE,"noCluster"
"NODE_334_length_11038_cov_112.667",8.631501,9.083891,10.151838,8.862798,FALSE,"noCluster"
"NODE_335_length_11034_cov_75.6254",5.970229,6.186477,6.861097,6.075549,FALSE,"noCluster"
"NODE_336_length_10996_cov_32.6309",2.575304,2.617027,2.826681,2.657599,FALSE,"noCluster"
"NODE_337_length_10974_cov_17.6409",1.322166,1.472549,1.590248,1.375744,FALSE,"noCluster"
"NODE_338_length_10966_cov_80.0303",6.142165,6.038735,6.635773,6.139766,FALSE,"noCluster"
"NODE_339_length_10943_cov_27.3497",2.109346,2.211439,2.397066,2.163517,FALSE,"noCluster"
"NODE_340_length_10936_cov_36.2276",2.88102,2.794727,3.178376,3.002223,FALSE,"noCluster"
"NODE_341_length_10913_cov_62.5396",5.03314,4.87913,5.728534,4.661945,FALSE,"noCluster"
"NODE_342_length_10887_cov_25.6155",1.962903,1.966269,2.194409,2.075177,FALSE,"noCluster"
"NODE_343_length_10862_cov_78.2773",5.970365,5.964924,6.595543,5.979684,FALSE,"noCluster"
"NODE_344_length_10856_cov_36.5636",2.8352,2.952627,3.272021,2.980811,FALSE,"noCluster"
"NODE_345_length_10811_cov_24.5258",1.972192,2.011748,2.317337,1.9621,FALSE,"noCluster"
"NODE_346_length_10799_cov_73.744",5.814539,5.966577,6.503975,5.92928,FALSE,"noCluster"
"NODE_347_length_10792_cov_21.4535",1.666375,1.718423,2.006509,1.624117,FALSE,"noCluster"
"NODE_348_length_10786_cov_137.74",10.907766,10.53382,12.214654,11.22814,FALSE,"noCluster"
"NODE_349_length_10782_cov_52.4046",3.929039,4.187002,4.651381,4.22945,FALSE,"noCluster"
"NODE_350_length_10772_cov_8.65298",0.713033,0.702878,0.718357,0.734313,FALSE,"noCluster"
"NODE_351_length_10771_cov_30.3929",2.577072,2.488514,2.586885,2.414534,FALSE,"noCluster"
"NODE_352_length_10761_cov_24.056",2.016738,1.950068,2.148942,1.949108,FALSE,"noCluster"
"NODE_353_length_10757_cov_38.9617",3.064087,3.04747,3.655416,3.175376,FALSE,"noCluster"
"NODE_354_length_10786_cov_59.1467",4.775125,4.594654,5.142173,4.504346,FALSE,"noCluster"
"NODE_355_length_10720_cov_39.4544",3.258055,3.034318,3.480856,3.325077,FALSE,"noCluster"
"NODE_356_length_10717_cov_38.5065",3.015117,2.890973,3.375734,3.165836,FALSE,"noCluster"
"NODE_357_length_10706_cov_23.8594",1.876669,1.864666,2.095986,1.813721,FALSE,"noCluster"
"NODE_358_length_10688_cov_62.1505",4.958864,4.784294,5.531855,4.965229,FALSE,"noCluster"
"NODE_359_length_10686_cov_41.0292",3.138581,3.378969,3.69969,3.056536,FALSE,"noCluster"
"NODE_360_length_10682_cov_26.3954",2.277422,2.142564,2.240875,2.188075,FALSE,"noCluster"
"NODE_361_length_10670_cov_43.789",3.622084,3.473868,3.738591,3.600483,FALSE,"noCluster"
"NODE_362_length_10664_cov_78.1842",6.101818,6.159436,6.818173,6.179235,FALSE,"noCluster"
"NODE_363_length_10661_cov_53.9741",4.257337,4.268198,4.673593,4.500125,FALSE,"noCluster"
"NODE_364_length_10657_cov_40.5175",3.057458,3.177574,3.754939,3.302375,FALSE,"noCluster"
"NODE_365_length_10643_cov_25.1437",1.916026,2.081234,2.178737,2.05823,FALSE,"noCluster"
"NODE_366_length_10635_cov_96.0966",7.339751,7.869918,8.628514,7.617967,FALSE,"noCluster"
"NODE_367_length_10635_cov_24",1.87965,1.874805,2.256558,1.92842,FALSE,"noCluster"
"NODE_368_length_10631_cov_51.2197",4.061187,4.058293,4.572161,4.145502,FALSE,"noCluster"
"NODE_369_length_10616_cov_18.9977",1.398234,1.544243,1.71527,1.518715,FALSE,"noCluster"
"NODE_370_length_10615_cov_703.293",56.600012,57.081129,62.982462,55.833346,FALSE,"noCluster"
"NODE_371_length_10599_cov_61.7488",4.957321,4.858303,5.498545,4.811934,FALSE,"noCluster"
"NODE_372_length_10584_cov_63.7943",4.912124,4.932531,5.572567,4.965411,FALSE,"noCluster"
"NODE_373_length_10577_cov_93.1554",7.091584,7.138126,8.285644,7.062818,FALSE,"noCluster"
"NODE_374_length_10569_cov_39.6346",3.277245,2.990679,3.43321,3.294974,FALSE,"noCluster"
"NODE_375_length_10563_cov_47.1356",3.732201,3.570367,3.987599,3.758077,FALSE,"noCluster"
"NODE_376_length_10553_cov_38.7963",2.986952,3.091034,3.530911,3.106917,FALSE,"noCluster"
"NODE_377_length_10548_cov_54.8651",4.387412,4.194853,4.835341,4.668572,FALSE,"noCluster"
"NODE_378_length_10539_cov_45.7648",3.704343,3.679256,3.99577,3.675526,FALSE,"noCluster"
"NODE_379_length_10534_cov_38.9754",3.101468,3.133191,3.394876,3.131314,FALSE,"noCluster"
"NODE_380_length_10523_cov_42.4302",3.497031,3.198507,3.774913,3.437831,FALSE,"noCluster"
"NODE_381_length_10514_cov_58.6274",4.658526,4.547239,5.301448,4.793975,FALSE,"noCluster"
"NODE_382_length_10503_cov_49.5403",3.880524,3.913506,4.356389,4.008032,FALSE,"noCluster"
"NODE_383_length_10477_cov_52.7487",4.378961,4.101413,4.49909,4.419985,FALSE,"noCluster"
"NODE_384_length_10436_cov_49.8634",4.158111,4.058526,4.461501,4.087838,FALSE,"noCluster"
"NODE_385_length_10435_cov_92.7313",7.01979,7.224789,7.983925,7.247963,FALSE,"noCluster"
"NODE_386_length_10435_cov_41.0685",3.216599,3.306832,3.626152,3.102555,FALSE,"noCluster"
"NODE_387_length_10420_cov_31.9913",2.605728,2.398644,2.911459,2.583265,FALSE,"noCluster"
"NODE_388_length_10417_cov_44.5978",3.412344,3.467476,3.922004,3.477127,FALSE,"noCluster"
"NODE_389_length_10412_cov_46.0684",3.767709,3.53714,4.097973,3.855502,FALSE,"noCluster"
"NODE_390_length_10409_cov_89.552",7.164265,7.083715,7.900328,7.228214,FALSE,"noCluster"
"NODE_391_length_10368_cov_50.5845",3.921863,3.907693,4.541278,4.073849,FALSE,"noCluster"
"NODE_392_length_10340_cov_52.0305",3.97494,4.316298,4.542142,4.415541,FALSE,"noCluster"
"NODE_393_length_10332_cov_15.7826",1.217503,1.230273,1.385498,1.273764,FALSE,"noCluster"
"NODE_394_length_10323_cov_29.5711",2.280861,2.333538,2.648437,2.480081,FALSE,"noCluster"
"NODE_395_length_10318_cov_37.2153",3.00289,2.972693,3.285928,2.969499,FALSE,"noCluster"
"NODE_396_length_10299_cov_78.9193",6.338276,6.062765,7.061208,6.482355,FALSE,"noCluster"
"NODE_397_length_10295_cov_32.583",2.502315,2.477779,3.058041,2.708234,FALSE,"noCluster"
"NODE_398_length_10294_cov_35.1226",2.72572,2.847384,3.251266,2.688117,FALSE,"noCluster"
"NODE_399_length_10272_cov_31.22",2.505331,2.408819,2.813711,2.455056,FALSE,"noCluster"
"NODE_400_length_10241_cov_33.1745",2.611829,2.612944,3.038025,2.655066,FALSE,"noCluster"
"NODE_401_length_10214_cov_23.1269",1.740529,1.714218,2.051178,1.731935,FALSE,"noCluster"
"NODE_402_length_10210_cov_23.4214",1.859087,1.909457,2.108521,1.900094,FALSE,"noCluster"
"NODE_403_length_10201_cov_75.8687",6.378565,5.808608,6.702903,6.514714,FALSE,"noCluster"
"NODE_404_length_10165_cov_25.0104",1.862048,1.918028,2.244298,2.038329,FALSE,"noCluster"
"NODE_405_length_10158_cov_272.964",24.900589,25.78965,24.368242,26.582823,FALSE,"noCluster"
"NODE_406_length_10158_cov_27.6887",2.218785,2.120525,2.49705,2.219817,FALSE,"noCluster"
"NODE_407_length_10152_cov_165.27",12.658457,12.564997,14.261251,12.797299,FALSE,"noCluster"
"NODE_408_length_10140_cov_28.8675",2.384665,2.239095,2.465673,2.341974,FALSE,"noCluster"
"NODE_409_length_10130_cov_102.393",8.154739,8.318503,9.045926,8.223258,FALSE,"noCluster"
"NODE_410_length_10129_cov_27.1066",2.192818,2.109869,2.462816,2.081197,FALSE,"noCluster"
"NODE_411_length_10125_cov_138.169",10.837306,11.545861,11.672657,10.613615,FALSE,"noCluster"
"NODE_412_length_10123_cov_39.4255",3.186426,3.01586,3.519996,3.286896,FALSE,"noCluster"
"NODE_413_length_10120_cov_65.6375",5.119386,5.534443,5.535205,5.247683,FALSE,"noCluster"
"NODE_414_length_10116_cov_186.446",14.968739,14.633883,16.300786,15.352629,FALSE,"noCluster"
"NODE_415_length_10104_cov_27.2647",2.079845,2.214465,2.381496,2.291399,FALSE,"noCluster"
"NODE_416_length_10098_cov_75.2584",5.794352,6.062728,6.617895,6.072959,FALSE,"noCluster"
"NODE_417_length_10078_cov_47.5357",3.543187,3.641515,4.066188,3.940819,FALSE,"noCluster"
"NODE_418_length_10056_cov_73.8093",5.822914,5.773484,6.615191,5.843203,FALSE,"noCluster"
"NODE_419_length_10044_cov_135.375",11.15858,10.667926,12.045657,11.359239,FALSE,"noCluster"
"NODE_420_length_10036_cov_45.5541",3.418259,3.682424,4.203112,3.678546,FALSE,"noCluster"
"NODE_421_length_10024_cov_44.766",3.51387,3.527895,3.984032,3.689738,FALSE,"noCluster"
"NODE_422_length_10022_cov_48.79",3.829834,3.817928,4.361445,3.991984,FALSE,"noCluster"
"NODE_423_length_10006_cov_108.59",8.653112,8.572228,9.364414,8.357865,FALSE,"noCluster"
"NODE_424_length_10006_cov_29.2364",2.187336,2.382704,2.661563,2.304955,FALSE,"noCluster"
"NODE_425_length_9970_cov_48.5492",3.896736,3.875136,4.141007,3.942509,FALSE,"noCluster"
"NODE_426_length_9966_cov_82.125",6.565182,6.482115,7.289309,6.592449,FALSE,"noCluster"
"NODE_427_length_9938_cov_54.1404",4.330688,4.419114,4.589634,4.500564,FALSE,"noCluster"
"NODE_428_length_9921_cov_110.47",8.755391,8.927418,9.635986,8.956237,FALSE,"noCluster"
"NODE_429_length_9915_cov_50.5968",3.947745,3.929028,4.341279,3.858629,FALSE,"noCluster"
"NODE_430_length_9910_cov_46.7784",3.656017,3.791122,4.31449,3.920367,FALSE,"noCluster"
"NODE_431_length_9902_cov_48.8545",3.688165,3.843654,4.25963,4.201559,FALSE,"noCluster"
"NODE_432_length_9888_cov_203.972",16.000278,16.315151,18.26479,16.766441,FALSE,"noCluster"
"NODE_433_length_9886_cov_137.327",11.017592,11.164278,12.27213,11.032453,FALSE,"noCluster"
"NODE_434_length_9881_cov_105.849",8.466781,8.269315,9.374536,8.460732,FALSE,"noCluster"
"NODE_435_length_9865_cov_38.7362",3.150521,2.980681,3.296846,3.159367,FALSE,"noCluster"
"NODE_436_length_9804_cov_102.951",8.273418,8.455642,8.877642,7.916119,FALSE,"noCluster"
"NODE_437_length_9799_cov_54.6538",4.432086,4.351682,5.09212,4.295307,FALSE,"noCluster"
"NODE_438_length_9786_cov_105.858",8.294441,8.435109,9.756336,8.574674,FALSE,"noCluster"
"NODE_439_length_9777_cov_39.8581",3.095823,3.134,3.445971,3.175951,FALSE,"noCluster"
"NODE_440_length_9777_cov_36.1575",2.835507,2.973995,3.115004,2.942794,FALSE,"noCluster"
"NODE_441_length_9772_cov_39.3134",2.955051,3.077226,3.750295,3.238979,FALSE,"noCluster"
"NODE_442_length_9759_cov_16.3366",1.206405,1.211503,1.33653,1.216556,FALSE,"noCluster"
"NODE_443_length_9749_cov_42.9891",3.4361,3.424238,3.765721,3.447845,FALSE,"noCluster"
"NODE_444_length_9749_cov_123.75",8.927134,9.126437,10.485529,9.296771,FALSE,"noCluster"
"NODE_445_length_9723_cov_34.7083",2.795181,2.768783,3.083139,2.854376,FALSE,"noCluster"
"NODE_446_length_9716_cov_80.2274",6.386008,6.264836,7.376807,6.257813,FALSE,"noCluster"
"NODE_447_length_9709_cov_43.7258",3.377164,3.360871,3.848994,3.665755,FALSE,"noCluster"
"NODE_448_length_9707_cov_29.379",2.024753,2.267173,2.444646,2.274954,FALSE,"noCluster"
"NODE_449_length_9701_cov_34.6096",2.7606,2.672453,3.178403,2.762359,FALSE,"noCluster"
"NODE_450_length_9694_cov_72.1284",5.807788,5.841752,6.49177,5.958293,FALSE,"noCluster"
"NODE_451_length_9693_cov_395.365",34.589385,32.781079,32.823875,35.096782,FALSE,"noCluster"
"NODE_452_length_9689_cov_31.808",2.645991,2.498201,2.678379,2.619572,FALSE,"noCluster"
"NODE_453_length_9683_cov_25.8767",2.193503,2.020767,2.240616,2.100946,FALSE,"noCluster"
"NODE_454_length_9671_cov_71.6991",5.699341,5.939764,6.473288,5.873705,FALSE,"noCluster"
"NODE_455_length_9658_cov_130.48",10.172422,10.423592,11.501933,10.078002,FALSE,"noCluster"
"NODE_456_length_9653_cov_28.0558",2.452786,2.224264,2.446084,2.147979,FALSE,"noCluster"
"NODE_457_length_9643_cov_26.5022",2.099883,2.118168,2.289775,2.105046,FALSE,"noCluster"
"NODE_458_length_9630_cov_71.8761",5.668431,5.769674,6.540094,5.783126,FALSE,"noCluster"
"NODE_459_length_9626_cov_52.7628",4.097712,4.101229,4.9061,4.330101,FALSE,"noCluster"
"NODE_460_length_9621_cov_38.4978",2.910534,3.020363,3.398252,3.00671,FALSE,"noCluster"
"NODE_461_length_9585_cov_61.234",4.895607,4.747088,5.244171,5.171442,FALSE,"noCluster"
"NODE_462_length_9579_cov_44.7303",3.623756,3.449875,3.939474,3.674886,FALSE,"noCluster"
"NODE_463_length_9572_cov_74.6726",5.602494,6.59656,6.71761,6.04778,FALSE,"noCluster"
"NODE_464_length_9570_cov_32.2585",2.333936,2.727579,3.023384,2.602381,FALSE,"noCluster"
"NODE_465_length_9559_cov_94.2706",6.939178,8.044538,8.074738,7.409242,FALSE,"noCluster"
"NODE_466_length_9547_cov_104.652",8.393263,8.107691,9.328827,8.62159,FALSE,"noCluster"
"NODE_467_length_9543_cov_18.6776",1.506094,1.491409,1.69704,1.528399,FALSE,"noCluster"
"NODE_468_length_9533_cov_73.1623",5.164044,5.623019,5.941239,5.8588,FALSE,"noCluster"
"NODE_469_length_9527_cov_60.5742",4.439777,4.339644,4.724492,4.214989,FALSE,"noCluster"
"NODE_470_length_9507_cov_34.6187",2.798251,2.518304,3.06659,3.033813,FALSE,"noCluster"
"NODE_471_length_9502_cov_62.9335",4.892463,4.874093,5.772768,5.249565,FALSE,"noCluster"
"NODE_472_length_9493_cov_85.1113",6.66373,6.562571,7.217697,6.700964,FALSE,"noCluster"
"NODE_473_length_9489_cov_31.9608",2.463035,2.653822,2.821379,2.701244,FALSE,"noCluster"
"NODE_474_length_9485_cov_74.1676",5.944774,5.715635,6.359109,5.910527,FALSE,"noCluster"
"NODE_475_length_9484_cov_43.5369",3.606685,3.396728,3.808846,3.440757,FALSE,"noCluster"
"NODE_476_length_9483_cov_150.205",11.973078,12.189922,13.707925,11.644225,FALSE,"noCluster"
"NODE_477_length_9483_cov_38.2573",2.888622,2.944753,3.394264,3.332786,FALSE,"noCluster"
"NODE_478_length_9478_cov_17.2241",1.397253,1.429704,1.490101,1.282527,FALSE,"noCluster"
"NODE_479_length_9476_cov_17.9255",1.453333,1.442002,1.668002,1.365154,FALSE,"noCluster"
"NODE_480_length_9475_cov_53.3785",4.126405,4.34446,4.525647,4.266959,FALSE,"noCluster"
"NODE_481_length_9471_cov_286.468",22.528164,23.197075,25.359266,22.599524,FALSE,"noCluster"
"NODE_482_length_9469_cov_61.2589",4.744947,4.779279,5.611457,4.90049,FALSE,"noCluster"
"NODE_483_length_9463_cov_50.4512",3.944732,3.942898,4.656541,4.287736,FALSE,"noCluster"
"NODE_484_length_9451_cov_34.2077",2.758015,2.732431,2.937976,2.699331,FALSE,"noCluster"
"NODE_485_length_9443_cov_16.8917",1.175438,1.305332,1.443653,1.410919,FALSE,"noCluster"
"NODE_486_length_9437_cov_260.778",20.994618,20.643416,22.645616,20.699119,FALSE,"noCluster"
"NODE_487_length_9410_cov_24.4227",1.935084,1.94441,2.244012,1.971347,FALSE,"noCluster"
"NODE_488_length_9409_cov_87.6347",7.01854,6.598703,7.533052,6.973896,FALSE,"noCluster"
"NODE_489_length_9393_cov_16.6162",1.341009,1.369468,1.350219,1.36461,FALSE,"noCluster"
"NODE_490_length_9389_cov_41.035",3.224986,3.142869,3.601122,3.379428,FALSE,"noCluster"
"NODE_491_length_9383_cov_62.9265",4.972901,5.126554,5.499608,4.920468,FALSE,"noCluster"
"NODE_492_length_9379_cov_94.8621",7.518699,7.367366,8.732474,7.873786,FALSE,"noCluster"
"NODE_493_length_9368_cov_95.7448",7.222419,7.850344,8.27902,7.560029,FALSE,"noCluster"
"NODE_494_length_9360_cov_25.3186",2.085443,1.957996,2.154608,2.007134,FALSE,"noCluster"
"NODE_495_length_9342_cov_28.0676",2.294087,2.242022,2.42341,2.284806,FALSE,"noCluster"
"NODE_496_length_9339_cov_33.7141",2.690045,2.726145,2.957679,2.719516,FALSE,"noCluster"
"NODE_497_length_9306_cov_56.3106",4.333046,4.434433,4.809667,4.535284,FALSE,"noCluster"
"NODE_498_length_9294_cov_35.963",2.917287,2.849617,3.276407,2.910548,FALSE,"noCluster"
"NODE_499_length_9278_cov_116.035",8.731343,8.756612,9.963929,9.379282,FALSE,"noCluster"
"NODE_500_length_9277_cov_33.4577",2.521208,2.631304,3.045808,2.754142,FALSE,"noCluster"
"NODE_501_length_9257_cov_72.1645",5.740663,5.740782,6.287391,5.625128,FALSE,"noCluster"
"NODE_502_length_9252_cov_28.4395",2.324027,2.162421,2.62539,2.291136,FALSE,"noCluster"
